# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
21254649 35.02597 35.23713 35.30376 -245.60  -13.60 -156.36    9.20    9.46 2.6859e+07 5.6366e+07 7.80282 0.53780 0.37920  147.07   11998      194 21262322 21262519
21254665 35.11894 35.18606 35.23532 -152.72  -36.76 -147.17    8.16    8.75 1.2482e+07 3.5183e+07 6.04507 0.42731 0.27620    59.5  6167.3       88 21262519 21262519
21254668 35.21618 35.28731 35.22551 -183.54 -161.68 -109.79   11.05   10.35 3.4803e+07 5.5986e+07 8.50704 0.75943 0.64140  145.17   11884      229 21262482 21262519
21254669 35.19344 35.17846 35.32139 -112.07  -91.64 -119.72    8.36    8.72 1.4183e+07 3.0254e+07 6.30704 0.58149 0.32930   44.53  4983.4      101 21262342 21262519
21254684 35.06465 35.17939 35.26858 -107.75   77.30 -206.46    8.69   13.01 2.307e+07 1.3069e+08 7.41831 0.78551 0.22640  739.17   39337      217 21262519 21262519
21254686 34.93400 35.23131 35.33518 -135.06   71.33 -146.50    8.16    7.75 1.6831e+07 5.1437e+07 6.67746 0.59926 0.35260  123.37   10544      315 21262322 21262519
21254701 35.17966 35.21945 35.28379 -222.01   76.56 -234.85   11.41   15.66 2.5915e+07 2.1507e+08 7.70986 0.50651 0.25000  1923.6   79480      167 21262519 21262519
21254704 35.19337 35.15086 35.17077 -220.85   -7.74 -124.34    9.24    8.42 1.0969e+07 3.5366e+07 5.79014 0.35262 0.30280  60.096  6212.6       78 21262519 21262519
21254708 35.21415 35.27966 35.25018 -350.63  109.86 -142.98    8.66   12.66 2.0803e+07 1.8521e+08 7.16620 0.56445 0.31610  1443.7   64358      119 21262494 21262519
21254712 34.96580 35.18579 35.27920 -177.98   59.29 -177.87    8.19    7.90 1.8718e+07 3.4986e+07 6.91972 0.57025 0.22640  58.862  6118.5      722 21262325 21262519
21254714 35.12825 35.22838 35.36569 -327.62   89.03 -102.67   16.76   20.49 4.0239e+08 1.2956e+09 19.23803 1.85723 0.40570   60466 1.003e+06     3235 21262519 21262519
21254722 35.16406 35.25259 35.34686  -96.41  -31.96 -148.87    8.37   12.08 1.7972e+07 1.6338e+08 6.82535 0.66165 0.33930  1134.8   53914      159 21262519 21262519
21254745 35.05418 35.23169 35.19345 -166.76 -150.60 -123.87   16.60   17.14 5.1211e+08 5.6169e+08 20.84789 3.28686 0.74770   12150 3.0825e+05     4179 21262519 21262519
21254748 35.11524 35.24248 35.18503 -210.91 -175.76 -145.86   14.19   14.51 3.4592e+08 4.8127e+08 18.29155 2.18063 0.84060  9031.1 2.4783e+05     3805 21262519 21262519
21254753 35.15146 35.37855 35.31896 -291.81    0.16 -180.91   10.71   10.75 1.1801e+08 1.2879e+08 12.78169 1.30440 0.80080  718.66   38531     1001 21262519 21262519
21254758 35.09520 35.33549 35.22570 -149.71  -55.63 -131.52    9.11   10.63 5.4465e+07 1.322e+08 9.87746 1.05806 0.53520  755.62   39979      456 21262519 21262519
21254762 35.07032 35.56441 35.27844 -166.71   69.20 -106.31   12.21   13.00 1.662e+08 2.362e+08 14.32817 1.80013 0.66800  2302.7   90723     1244       -1       -1
21254773 34.80920 35.11382 35.31324 -159.99   29.91 -187.56   13.09   13.54 3.9662e+08 4.4239e+08 19.14507 3.48925 0.76100  7682.7 2.2005e+05     3201       -1       -1
21254774 34.92337 35.16501 35.36145 -226.62  -14.97 -169.36    9.31    9.31 6.7704e+07 7.0732e+07 10.61972 0.97588 0.86720  227.42   16532      722 21262325 21262519
21254788 35.08310 35.24320 35.48059 -139.50   71.28 -196.90    8.09    9.92 1.3049e+07 6.5437e+07 6.13521 0.45934 0.23970  195.85   14812      100 21262373 21262519
21254796 35.12946 35.15830 35.49411 -160.05   22.52 -100.21   10.25   10.92 2.231e+07 5.731e+07 7.33662 0.43361 0.18990  151.83   12283      378 21262519 21262519
21254809 35.07745 35.46865 35.37624 -213.70  -39.46 -118.50   18.04   18.00 7.1225e+08 7.2127e+08 23.27042 2.44736 0.69460   19638 4.3876e+05     4647 21262519 21262519
21254814 35.12365 35.50221 35.47427 -203.53   19.13 -159.82   19.21   19.01 9.8746e+08 9.9465e+08 25.94789 2.55607 0.85390   35895 6.8362e+05     5690       -1       -1
21254815 35.13070 35.38377 35.43414 -134.68   61.58  -71.60    8.49    8.63 2.307e+07 4.1606e+07 7.41831 0.33841 0.41900  82.098  7814.7      257 21262519 21262519
21254817 34.79869 34.90818 34.78059   82.53   44.75  -18.47   12.41   12.41 1.9901e+08 1.9901e+08 15.21127 1.64219 1.00000  1657.4   71233     1201       -1       -1
21254819 34.61618 35.00904 34.75268 -101.22  104.41 -144.83    8.44    9.17 3.7451e+07 8.9648e+07 8.71831 1.00411 0.39240  358.46   23102      339 21257575 21257575
21254821 34.63293 35.14018 34.85515  -52.20   78.08 -124.72    8.05    8.43 1.4563e+07 2.4394e+07 6.36338 0.51508 0.27620  29.455  3677.2      138       -1       -1
21254823 34.71786 35.01604 34.85080    3.57   81.26 -131.05   10.45   10.97 4.8042e+07 9.4e+07 9.47183 0.82620 0.48540  392.61   24701      298       -1       -1
21254824 34.64014 35.07754 34.80904  -63.11   56.26 -138.57    8.88    9.35 5.0493e+07 8.3972e+07 9.63099 0.80520 0.40570  316.15   21064      465       -1       -1
21254829 34.72389 35.16990 34.83277  -57.26  100.54 -145.31    9.68   12.91 1.0307e+08 2.269e+08 12.21690 1.91107 0.33930  2131.9   85723     1500       -1       -1
21254836 34.70717 35.07925 34.82025  -77.14   83.47 -168.44   17.05   17.88 7.1338e+08 8.7831e+08 23.28310 3.08295 0.66800   28665 5.7943e+05     6530       -1       -1
21254840 34.83634 35.04427 34.87624  -77.05   68.85 -167.43   10.70   10.36 1.3561e+08 1.4465e+08 13.38732 1.72699 0.50860  898.17   45397     1058       -1       -1
21254847 34.79551 35.17490 34.95494 -105.76  -20.38  -89.31   11.22   11.54 1.5901e+08 1.8465e+08 14.11831 1.24630 0.69460  1435.3   64082     1241       -1       -1
21254848 34.71297 35.06848 35.04562  -82.69   67.50 -173.92    8.50   10.15 2.4211e+07 4.8225e+07 7.53803 0.75452 0.23970  109.01  9626.2      138       -1       -1
21254864 34.90185 34.92952 34.96296  -84.31   23.06 -125.21   12.91   12.58 1.6394e+08 2.0746e+08 14.26197 1.40547 0.73440  1795.1   75541     1942       -1       -1
21254865 34.80734 34.82092 34.73907  -59.00  115.92 -100.16    8.42    8.89 1.9859e+07 4.293e+07 7.05634 0.63064 0.40570  87.187  8168.1      235       -1       -1
21254892 34.96959 35.32680 35.35997 -182.93  -27.16 -206.19    8.33    8.66 8.3211e+07 1.0269e+08 11.37606 1.27675 0.56180  465.26   27986      863 21262325 21262519
21254900 35.16431 35.08655 35.12755  -92.03  -65.58  -68.25   12.01   14.40 5.2761e+07 2.5338e+08 9.77324 0.81258 0.33930  2635.1 1.0018e+05      363 21262519 21262519
21254909 35.14007 35.08072 35.11200   85.54   37.44  -89.33   10.49   10.30 6.6761e+07 8.6056e+07 10.57042 1.02032 0.53520  331.39   21806      413 21262519 21262519
21254917 34.79907 35.27517 34.81877  -77.27   91.23 -167.85    8.55    9.07 5.938e+07 7.8859e+07 10.16620 0.81242 0.86720  280.23   19276      527       -1       -1
21254919 34.85965 35.30969 34.79083  -38.50   82.39  -82.29   10.83   11.96 6.9789e+07 1.0951e+08 10.72817 1.13822 0.26290  526.36   30645      449       -1       -1
21254923 34.78806 35.25048 34.78859   94.92   34.78  -50.25    9.53    7.87 1.4052e+08 1.4718e+08 13.54648 1.55754 0.94690  849.61   43579      865       -1       -1
21254940 34.75487 35.08668 34.85055   89.71   23.73  -28.99   26.17   26.17 2.6746e+09 2.6746e+09 36.16761 4.53982 1.00000 2.4315e+05 2.7892e+06    17331       -1       -1
21254948 34.87587 35.08673 34.87469   83.11    4.92   -8.02    9.51    9.51 1.2066e+08 1.2066e+08 12.87606 1.26942 1.00000  634.12   35143      992       -1       -1
21254949 34.86773 35.05589 34.85021   87.15   25.41    1.29   13.31   13.31 4.4845e+08 4.4845e+08 19.94507 2.93739 1.00000  7885.9 2.2431e+05     3511       -1       -1
21254950 34.94545 35.03572 34.90630   92.84   17.84    9.97   11.54   11.38 1.9845e+08 1.9915e+08 15.19718 1.70533 0.96020  1648.4   70949     1710       -1       -1
21254961 35.02637 35.48637 35.10215 -133.63   -3.83 -109.70   10.44   10.81 6.7141e+07 9.4e+07 10.59014 0.91772 0.30280  392.61   24701      729 21262519 21262519
21254965 35.20072 35.32641 34.99497  -78.18   44.01 -158.56   13.72   18.39 9.0592e+07 3.4437e+08 11.70282 1.10265 0.20000  4749.4 1.545e+05      581 21262519 21262519
21254966 35.09594 35.32751 35.16610 -134.21  -21.75 -148.82    8.16    8.94 3.5183e+07 7.6592e+07 8.53803 1.01361 0.50860  264.96   18498      371 21262519 21262519
21254977 35.15883 35.39986 35.04527  -76.51  -14.08  -73.61   10.58   10.17 3.1775e+07 5.1437e+07 8.25352 0.39953 0.41900  123.37   10544      242 21262519 21262519
21254984 35.12345 35.61034 34.95213  -86.26  105.68 -212.47    8.28    8.99 8.3775e+07 1.0969e+08 11.40141 1.67138 0.80080  528.06   30717      704       -1       -1
21255005 35.00825 34.72437 35.09604  -60.58   74.04  -78.30   11.76   12.44 1.2539e+08 1.9254e+08 13.04225 1.52343 0.33930  1555.3   67981     1256       -1       -1
21255011 34.90475 34.83475 35.12486  -45.26   19.91  -97.53   10.35   11.27 1.1631e+08 2.6099e+08 12.71972 1.65527 0.61490  2789.1 1.0445e+05     1628       -1       -1
21255015 34.88942 34.81255 35.16023  -61.81   45.10  -81.62    8.68    9.42 3.9901e+07 7.3761e+07 8.90423 1.13271 0.31610  246.48   17540      452       -1       -1
21255034 35.07359 35.12335 35.18438   92.34   80.47  -71.05    8.26    9.16 1.9662e+07 4.1423e+07 7.03380 0.81157 0.26290  81.405  7766.2      116 21262519 21262519
21255038 34.99155 35.07376 35.33952  -97.66   14.17 -127.75   10.57   12.37 4.1606e+07 9.4746e+07 9.02958 0.48063 0.37920  398.62   24979      307 21262519 21262519
21255046 34.96510 34.75890 35.36065  -63.86   81.28  -54.78   30.76   34.56 2.8183e+09 5.038e+09 36.80423 4.74619 0.48540 8.1989e+05 6.8087e+06    20876       -1       -1
21255051 35.02241 34.83486 35.43703  -40.55  107.62  -69.06   13.56   13.86 1.2652e+08 2.0746e+08 13.08169 1.23027 0.43230  1795.1   75541     1383       -1       -1
21255057 34.96585 35.01258 35.14065  -44.73  117.20 -147.18   12.54   14.39 8.9831e+07 2.2465e+08 11.67042 1.11241 0.39240  2091.4   84523     2242 21262519 21262519
21255078 34.83997 35.13954 35.24452   78.33   65.63 -128.05    9.38   10.68 3.8014e+07 1.6606e+08 8.76197 0.67457 0.60160  1170.7   55165      221       -1       -1
21255090 35.16793 35.24366 35.25142  -83.25 -177.37 -245.96   14.76   20.05 1.2652e+08 6.9239e+08 13.08169 1.25424 0.35260   18157 4.1417e+05      762 21262482 21262519
21255094 35.21631 35.26734 35.25142   -5.70 -195.25 -140.05   10.14   12.93 2.931e+07 1.1877e+08 8.03380 0.71150 0.22640  615.22   34370      192 21262494 21262519
21255095 35.16577 35.23376 35.26501  101.72 -132.17 -140.02    9.02   10.84 1.6648e+07 5.2197e+07 6.65211 0.47969 0.17660  126.89   10764       95 21262519 21262519
21255101 35.03270 35.20169 35.35075  -90.47   74.19 -213.52   20.19   24.13 3.6127e+08 1.1861e+09 18.55775 1.95036 0.32930   51031 8.8542e+05     3921 21262322 21262519
21255115 34.97085 35.32104 35.29561   24.45  -27.26  -97.15    8.04    9.36 3.0634e+07 9.5887e+07 8.15352 0.95585 0.40570  407.89   25405      172 21260628 21262519
21255126 34.95951 35.26883 35.21734  -25.22   -1.89  -91.24    8.05    9.90 2.2507e+07 6.6577e+07 7.35634 0.70263 0.27620  202.46   15178      182 21262519 21262519
21255127 35.02111 35.20287 35.16561   20.30    7.59  -52.62    9.36   10.04 2.4211e+07 5.938e+07 7.53803 0.59474 0.28950  162.54   12914      202 21262519 21262519
21255141 35.09880 35.13186 35.19144  -28.86   24.38 -269.50    8.06    8.19 1.7394e+07 2.7803e+07 6.75211 0.56402 0.47210  37.862  4423.1      102 21262519 21262519
21255144 35.13223 35.16299 35.39297   -6.55   94.69 -276.39   11.24   17.30 3.669e+07 2.831e+08 8.65915 0.71509 0.20000  3260.5 1.1716e+05      219 21262519 21262519
21255152 35.13997 35.40773 35.40983   74.80  -67.01 -139.67   18.67   18.72 1.0277e+09 1.0358e+09 26.29577 3.01674 0.92030   39342 7.313e+05     6655 21262519 21262519
21255153 35.19342 35.13841 35.24187   27.42   12.95 -265.30    9.22   12.22 2.3634e+07 1.2766e+08 7.47887 0.58431 0.32930  706.64   38056      231 21256277 21262519
21255155 35.22166 35.29393 35.20806   14.09  -44.75 -224.09   13.32   18.37 9.6451e+07 4.1155e+08 11.94930 1.33048 0.28950  6687.2 1.987e+05      553 21262482 21262519
21255167 35.14323 35.17489 35.32130   -3.03  -80.95 -110.83    8.88    8.58 2.2507e+07 3.5183e+07 7.35634 0.44309 0.40570    59.5  6167.3      178 21262519 21262519
21255183 35.21514 35.22349 35.32789  -64.44    2.65  -67.75   12.35   15.43 3.3662e+07 1.8817e+08 8.41408 0.50129 0.26290  1488.3   65814      210 21262519 21262519
21255185 35.18176 35.16089 35.23783   55.11  -29.59  -99.84   10.26   12.56 2.8183e+07 1.3314e+08 7.92958 0.59521 0.31610  766.01   40382      151 21262519 21262519
21255193 35.19828 35.32004 35.34679   90.32  -12.12  -50.25   10.38   10.00 8.2085e+07 1.0459e+08 11.32394 1.55473 0.41900  481.94   28721      625 21262519 21262519
21255194 35.11427 35.21444 35.15603  -22.55   35.67 -109.83    9.48   16.92 2.7042e+07 5.0451e+08 7.82113 0.74221 0.37920  9886.9 2.6489e+05      725 21262519 21262519
21255202 35.09844 35.16372 35.35980   96.70   71.25  -84.39    8.97    8.89 2.8183e+07 3.9718e+07 7.92958 0.90992 0.31610  75.097  7318.9      237 21262519 21262519
21255214 34.99072 35.49324 35.37758  -23.18  -99.85  -31.65    9.58    9.20 1.2369e+08 1.2407e+08 12.98310 0.89536 0.97340  665.03   36395      749       -1       -1
21255215 34.93538 35.44927 35.13196  -88.21   -0.37  -88.54   11.08   10.86 7.0549e+07 9.9479e+07 10.76620 0.78793 0.39240  437.73   26758      474       -1       -1
21255219 34.93441 35.39355 35.11661  -85.06   13.91  -96.41   18.52   19.33 4.1338e+08 6.8254e+08 19.41127 1.91455 0.58830   17663 4.0587e+05     4825 21256767 21262519
21255235 35.24351 35.52303 35.21368  -23.73   56.11  -78.09   12.46   14.66 9.7394e+07 3.2324e+08 11.98873 0.84325 0.37920  4205.8 1.4128e+05      922 21262519 21262519
21255255 34.97672 35.32269 35.51125   46.70   79.60  -55.01   10.70   10.60 7.5648e+07 9.9099e+07 11.01972 0.98767 0.56180  258.73   18177      521       -1       -1
21255258 35.11172 35.25531 35.39756  -67.09   -7.07 -232.45   14.16   21.01 8.5296e+07 7.3704e+08 11.47042 0.87667 0.32930   20471 4.5237e+05      472 21262325 21262519
21255266 34.97438 35.34808 35.42817    8.27   17.35 -150.02   10.02   11.24 1.9296e+07 1.0724e+08 6.98873 0.46192 0.31610  505.64   29753      733 21262325 21262519
21255270 34.99082 35.44217 35.45962   54.92  101.47  -88.79   10.54   11.07 1.6676e+08 1.9437e+08 14.34366 1.55856 0.65470  1180.3   55495     1023       -1       -1
21255285 35.18473 35.27825 35.26904  130.62   15.41 -194.45   10.47   11.87 6.0521e+07 1.6e+08 10.23099 0.87645 0.50860  1090.1   52345      400 21262482 21262519
21255286 35.06514 35.29559 35.20735    6.08   -6.28 -176.05   10.81   14.12 6.8268e+07 2.6042e+08 10.64930 1.33041 0.52190  2777.5 1.0413e+05      637 21262519 21262519
21255309 35.06203 34.87192 35.04569  -98.27  197.71 -195.34   13.23   13.62 3.6197e+08 4.6577e+08 18.57042 1.79342 0.74770  5226.5 1.6576e+05     2211       -1       -1
21255325 35.09234 35.20396 35.01948 -283.05  141.90 -103.38    9.55   11.13 5.1254e+07 1.2237e+08 9.67887 1.31885 0.43230  651.43   35846      352 21262519 21262519
21255330 35.13308 35.00027 35.11362 -180.08   78.49  -64.89    8.38    9.73 2.1183e+07 8.8324e+07 7.20986 0.55572 0.27620  348.36   22622      210 21262519 21262519
21255344 35.26682 35.19270 35.17275 -230.61   90.21 -298.60   10.32   10.40 3.4423e+07 7.4887e+07 8.47606 0.69501 0.52190  253.76   17920      472 21262482 21262519
21255345 35.13066 35.26620 35.07648 -312.27  196.31  -12.69   16.80   18.64 2.0789e+08 5.9746e+08 15.43521 1.20191 0.27620   13680 3.3633e+05     1281 21262519 21262519
21255353 35.04559 35.21975 34.89966 -181.37  168.39 -127.75    9.82   10.20 7.8113e+07 1.2823e+08 11.13803 0.98705 0.76100  712.64   38293      729       -1       -1
21255365 35.08068 35.28079 35.12924 -110.62  231.29 -132.67   12.76   17.05 5.031e+07 2.3944e+08 9.61972 0.65970 0.18990  2363.8   92485      293 21262519 21262519
21255371 35.16332 35.23349 35.09748 -221.63  311.97 -121.19    8.32    9.10 2.2127e+07 8.5296e+07 7.31549 0.71727 0.47210  325.79   21535      393 21262519 21262519
21255372 35.16901 35.21004 35.11104 -240.49  363.98 -115.82   15.42   19.35 2.007e+08 6.4718e+08 15.25493 1.46806 0.30280   15949 3.7651e+05     1383 21262519 21262519
21255373 35.01332 35.64030 34.97656 -171.33  131.85  -85.93    8.30    8.32 3.8197e+07 6.2028e+07 8.77606 0.70826 0.64140  176.74   13734      306       -1       -1
21255376 35.19392 35.44180 34.82223 -144.40  115.98  -98.64   10.12   11.59 5.031e+07 1.3031e+08 9.61972 1.03983 0.44560  735.05   39175      667       -1       -1
21255383 34.97503 35.62389 35.07800 -179.47   98.73 -193.10   11.40   11.20 1.9521e+08 2.1338e+08 15.11549 1.47656 0.90700  1894.7   78600     1411       -1       -1
21255386 35.05841 35.58108 34.89341 -184.32  166.60 -120.32    9.69   11.05 1.0062e+08 1.9183e+08 12.11972 1.73215 0.47210  1544.4   67630      893       -1       -1
21255388 35.01869 35.56044 34.90839 -188.08  144.48 -106.76   12.35   12.87 1.6507e+08 2.5803e+08 14.29437 1.61049 0.78750  2728.7 1.0278e+05     1801       -1       -1
21255390 34.99985 35.57182 34.89985 -163.45  122.00  -93.17   15.89   17.20 3.7014e+08 5.8958e+08 18.70845 1.65660 0.73440   13335 3.3008e+05     3129       -1       -1
21255401 35.06446 34.78735 35.07400  -99.57  168.34 -198.61    8.23    8.80 5.6366e+07 7.5268e+07 9.99014 0.93747 0.72110  147.07   11998      582       -1       -1
21255404 35.00424 34.75251 35.19148 -124.96  158.55 -191.38   14.45   14.45 2.9239e+08 4.1366e+08 17.29437 1.43732 0.65470  3469.1 1.2263e+05     2212       -1       -1
21255424 35.09782 35.08438 35.20432  -82.43  188.60 -152.82    8.81    9.60 1.569e+07 6.3352e+07 6.52394 0.34571 0.36590  184.05   14150      265 21262519 21262519
21255438 35.15177 35.11263 35.25375 -297.86  272.84 -106.34    8.63    8.96 3.0831e+07 5.6732e+07 8.17042 0.66606 0.58830  148.91   12108      187 21262519 21262519
21255445 35.12792 34.96576 35.26694 -169.10  304.66  -31.65   13.71   14.94 9.0211e+07 2.5873e+08 11.68592 1.00010 0.33930    2743 1.0318e+05      645 21262519 21262519
21255447 35.21058 35.10390 35.28442 -103.11  331.36 -226.46   10.26   11.68 3.2535e+07 8.8324e+07 8.31831 0.56423 0.23970  348.36   22622      232 21262519 21262519
21255457 35.03523 34.99770 35.42631 -173.21  114.07 -126.83   10.13   10.48 8.3592e+07 1.2785e+08 11.39296 1.16505 0.61490  708.58   38133      989       -1       -1
21255463 34.80182 35.18580 35.15272  -85.51  105.88 -246.74    9.99   10.07 7.1873e+07 8.5099e+07 10.83380 0.93716 0.92030  234.51   16910      763       -1       -1
21255470 34.73952 35.24830 35.49680 -164.14  197.92 -153.91   12.39   12.17 2.8535e+08 3.2282e+08 17.15493 2.15114 0.69460  3310.5 1.1848e+05     2085       -1       -1
21255475 34.80400 35.35566 35.39462 -185.51  120.79 -197.00    9.35    8.52 6.6577e+07 7.4887e+07 10.56056 0.60494 0.66800  202.46   15178      658       -1       -1
21255479 35.19594 35.20792 35.18849 -453.04  151.20 -296.69    9.07   12.56 1.9859e+07 1.2313e+08 7.05634 0.65209 0.23970  659.23   36161      164 21262482 21262519
21255480 35.19046 35.24877 35.24011 -205.53  271.29 -371.83    8.20    9.21 1.8915e+07 5.1254e+07 6.94225 0.52012 0.49870  122.53   10491      121 21262482 21262519
21255503 34.96530 35.29151 35.18018 -152.61  126.98 -266.08    8.72    8.45 2.8183e+07 4.369e+07 7.92958 0.75975 0.41900  90.177  8373.2      251 21262519 21262519
21255510 34.96835 35.17544 35.23149 -199.83  141.72  -76.19   10.07   12.54 1.7972e+07 1.6563e+08 6.82535 0.33710 0.26290    1165   54967      105 21262519 21262519
21255516 35.08497 35.21218 35.17408 -243.62  210.56 -162.54    8.36   11.99 2.231e+07 1.1254e+08 7.33662 0.62801 0.23970  554.67   31848      361 21262519 21262519
21255540 35.20494 35.20545 35.26735 -149.20  104.36 -283.58    8.26   16.96 1.8155e+07 3.0944e+08 6.84789 0.70361 0.28950  3867.7 1.3284e+05      394 21262482 21262519
21255546 35.19728 35.22544 35.29613 -300.82  355.69  -88.16    9.12    9.10 3.2718e+07 7.6028e+07 8.33380 0.47936 0.58830  261.23   18306      222 21262482 21262519
21255551 35.18792 35.23097 35.14570 -136.89  280.43 -127.12    8.30   17.84 1.1348e+07 2.4662e+08 5.85493 0.54313 0.16330  2501.8   96427       75 21262519 21262519
21255552 35.18839 35.20149 35.13639  -79.90  264.40 -110.98   12.70   15.11 4.2169e+07 2.0028e+08 9.07042 0.73140 0.33930  1677.7   71875      265 21262519 21262519
21255582 34.94625 35.48918 35.15617 -245.02  114.87 -171.37   11.89   12.15 2.8465e+08 3.3169e+08 17.14085 1.73699 0.81410  4419.4 1.4653e+05     2338       -1       -1
21255591 35.17417 35.38287 35.22079 -176.05  115.07  -32.64   12.07   15.79 3.2338e+07 1.9437e+08 8.30141 0.52515 0.17660  1583.8   68895      191 21262519 21262519
21255622 35.11504 35.24324 35.37049 -159.44  168.73 -217.81    8.34    7.86 2.2127e+07 4.6338e+07 7.31549 0.62017 0.41900  100.96  9098.6      233 21262325 21262519
21255627 35.03535 35.21687 35.36413 -207.85  149.24 -206.77   11.28   11.82 9.0394e+07 2.0563e+08 11.69437 1.45743 0.45880  1764.8   74601     1229 21262322 21262519
21255630 35.07830 35.30465 35.36530 -299.86   88.49  -90.92   15.87   16.76 3.1394e+08 5.0254e+08 17.70986 1.36055 0.58830  9812.9 2.6343e+05     3254 21262325 21262519
21255653 35.14218 35.41086 35.45307 -185.81   93.99 -111.05   11.23   13.76 2.7606e+07 1.2785e+08 7.87606 0.46402 0.21310  708.58   38133      834 21262519 21262519
21255659 34.73730 34.94106 34.88606  -27.67  109.65  -74.69   10.29   13.04 3.8197e+07 1.6958e+08 8.77606 0.61481 0.27620  1218.8   56824      246       -1       -1
21255661 34.53969 35.15838 34.78539  -63.45  136.13 -138.16   12.53   13.64 1.1801e+08 1.9958e+08 12.78169 0.98931 0.35260  1666.4   71518     1196       -1       -1
21255676 34.71134 35.09773 34.89715  -50.58  185.78  -65.79   10.09   11.13 5.938e+07 1.6845e+08 10.16620 0.87051 0.60160  1203.3   56291      606       -1       -1
21255692 34.75551 34.86813 34.83349  -53.18  142.35 -103.50   26.63   33.70 1.4549e+09 4.2183e+09 29.52676 3.56473 0.44560 5.8307e+05 5.3019e+06    10199       -1       -1
21255693 34.85228 34.96685 34.86708  -12.22  113.85  -84.34   11.95   13.52 5.031e+07 1.5986e+08 9.61972 0.62632 0.26290  1088.3   52280      509       -1       -1
21255694 34.94942 35.05951 34.87824   -9.39  125.83  -40.59   21.55   27.94 5.0437e+08 2.0197e+09 20.74225 1.80194 0.31610 1.4181e+05 1.8768e+06     2994       -1       -1
21255697 34.90696 34.92680 34.94011  -87.77  125.11 -122.19    8.89   10.70 5.0873e+07 1.2728e+08 9.65493 1.01837 0.41900   702.6   37896      389       -1       -1
21255709 34.68965 35.08293 34.87362  -78.32  125.66 -100.23    8.30    9.13 3.7451e+07 5.8634e+07 8.71831 1.03900 0.45880  158.64   12685      687       -1       -1
21255710 34.81273 35.05177 34.88873  -71.81  103.79 -120.15   10.57   10.09 5.0113e+07 9.0211e+07 9.60704 0.79293 0.45880  362.79   23307      894       -1       -1
21255711 34.74596 35.05017 34.92190  -70.92   99.04  -93.81    9.58   11.87 7.0549e+07 1.8056e+08 10.76620 1.24047 0.40570    1375   62090     1478       -1       -1
21255730 35.02746 35.04804 34.92861   -9.36  193.12  -81.75   15.98   16.66 2.0408e+08 4.0113e+08 15.34085 1.38203 0.47210  6365.9 1.9163e+05     2076       -1       -1
21255731 35.09682 35.06100 35.01265   78.88  198.89  -43.96   12.54   14.45 4.2366e+07 1.7113e+08 9.08310 0.61083 0.26290  1240.3   57558      232 21262519 21262519
21255737 35.07818 35.14462 35.15345  -14.78   85.61  -90.47   10.34   11.12 5.107e+07 1.4789e+08 9.66761 0.95859 0.47210  937.19   46839      525 21262145 21262519
