# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
16823268 35.16449 35.03361 35.13969 -298.19 -156.09   96.60   15.28   18.10 1.6817e+08 4.7831e+08 14.38169 1.36496 0.31610  8924.8 2.4568e+05     1787 16833283 16833289
16823277 35.18715 35.02483 35.16607 -342.62 -212.13   72.38    9.06    7.84 1.3049e+07 1.7394e+07 6.13521 0.39660 0.54850  15.387    2281      136 16833283 16833289
16823278 35.18870 35.06270 35.14066 -264.68 -123.69   25.38    8.97    9.07 1.3806e+07 2.1944e+07 6.25070 0.49519 0.68130  24.037  3166.6      110 16830990 16833289
16823285 35.18707 34.89944 34.88424 -291.47 -121.74  197.05    8.42    8.63 7.3944e+07 7.5648e+07 10.93662 1.12497 0.88050  247.66   17602      630       -1       -1
16823287 35.22627 35.00465 34.84325 -298.74 -172.79  200.31   13.53   13.53 3.5634e+08 3.5634e+08 18.47324 1.27124 1.00000  5071.5 1.6213e+05     2513       -1       -1
16823317 35.22762 34.79507 34.64956 -210.77   62.93   52.57   12.01   12.10 2.4704e+08 2.5338e+08 16.34930 2.12576 0.81410    2510   96660     1625       -1       -1
16823323 35.21499 34.87718 34.67194 -210.87   69.71   66.10   12.18   12.76 2.6718e+08 2.7239e+08 16.78451 2.53528 0.77420  2917.6 1.0797e+05     2126       -1       -1
16823330 35.17086 34.73348 34.93687 -263.94 -108.14   75.67    8.45    8.98 6.4676e+07 1.1196e+08 10.45915 1.64170 0.69460  549.21   31618      929       -1       -1
16823357 35.19131 35.14118 35.17396 -420.85    0.61   24.57    8.02    7.29 8.7e+06 1.0024e+07 5.35915 0.40424 0.84060  5.3401  1047.5       71 16833283 16833289
16823367 35.27531 34.95030 35.00807 -197.38  -29.00   60.16    9.49    9.03 2.5338e+07 3.1775e+07 7.65352 0.45206 0.84060  48.928  5340.8      300 16833289 16833289
16823372 35.19097 35.11362 34.97156 -256.03  -69.66  -50.54    9.24    8.05 1.8535e+07 4.1606e+07 6.89577 0.48623 0.69460  82.098  7814.7      307 16825957 16833289
16823381 35.20104 35.13448 34.97611 -285.05    9.25   -1.70    8.63    7.54 1.1158e+07 1.5324e+07 5.82254 0.39286 0.70780  12.063  1907.3      206 16833289 16833289
16823382 35.27539 35.07163 34.98661 -266.89   16.02   10.27    8.54    9.81 1.569e+07 2.1563e+07 6.52394 0.34562 0.48540  23.243  3089.4      165 16833289 16833289
16823395 35.13149 35.09514 35.20808 -258.75   19.13   14.26    9.18   10.68 1.8155e+07 9.4746e+07 6.84789 0.49209 0.44560  398.62   24979      124 16833283 16833289
16823409 35.33910 35.06587 35.09792 -192.01  -28.61   36.34   11.58   11.89 4.8986e+07 8.3592e+07 9.53380 0.80677 0.78750  313.41   20930     3327 16833289 16833289
16823414 35.17723 34.99111 35.19342 -244.69  137.92   33.64    9.28   11.61 3.3859e+07 1.3825e+08 8.42958 0.98297 0.31610  823.49   42589      201 16833289 16833289
16823420 35.19192 35.13776 35.20161 -354.70  145.45   27.00    9.42   10.12 1.6451e+07 2.4014e+07 6.62817 0.29306 0.66800  28.579  3596.6       92 16827601 16833289
16823424 35.40804 34.88790 35.06273 -297.40    8.10   67.56   13.12   13.06 7.7732e+07 9.6831e+07 11.12113 0.78453 0.66800  415.63   25758      522       -1       -1
16823429 35.20237 35.01169 35.05141 -215.76   90.43  227.65    9.67    9.21 3.7451e+07 3.7831e+07 8.71831 0.72169 0.48540  68.395  6832.7      200 16833289 16833289
16823435 35.22914 35.13462 35.10172 -262.25   -3.54  255.06   10.70   10.92 2.9887e+07 3.1211e+07 8.08592 0.46160 0.84060  47.276  5207.6      191 16833283 16833289
16823439 35.26090 35.12670 35.12710 -340.55  152.84  262.39    8.13    7.89 3.0634e+07 4.0845e+07 8.15352 0.89837 0.33930   79.24  7613.7      211 16833283 16833289
16823470 34.94355 35.05932 35.09597  -97.52 -103.16   24.72    8.99    8.89 2.0423e+07 3.4423e+07 7.12254 0.45328 0.22640  57.055  5979.9      145 16833289 16833289
16823472 34.95465 35.10532 35.16997  -71.43  -84.74   36.03    8.99    9.18 1.9662e+07 4.1225e+07 7.03380 0.46321 0.27620  80.663    7714      145 16833289 16833289
16823491 35.18682 34.98179 34.85928 -180.35 -154.05  122.42   11.85   13.75 2.3563e+08 4.2366e+08 16.09437 3.37477 0.70780  7070.2 2.0701e+05     2340 16831079 16831079
16823519 35.17668 35.13734 35.20541 -111.70 -146.84   74.61    8.78   11.81 1.4366e+07 2.6479e+07 6.33521 0.35895 0.86720  34.477  4128.6      232 16827601 16833289
16823520 35.23697 35.10361 35.10034  -67.64 -204.18   49.57    9.84   10.45 2.4592e+07 6.3352e+07 7.57746 0.50361 0.25000  184.05   14150      186 16828545 16833289
16823535 35.27621 35.13389 35.17890   56.01 -155.74   14.21    8.11   10.51 1.0592e+07 7.0732e+07 5.72254 0.44578 0.25000  227.42   16532       60 16833283 16833289
16823544 35.16801 35.07235 35.12859 -149.28 -127.02  280.04   10.77   10.88 7.338e+07 1.1801e+08 10.90845 1.00965 0.66800  607.67   34059      905 16833283 16833289
16823547 35.13190 34.79465 34.82466 -167.66  -36.54   75.23    8.75    7.58 1.0401e+07 1.1158e+07 5.68873 0.31895 0.68130    6.56  1218.6       56       -1       -1
16823567 35.26841 34.72769 34.98699 -125.80  -58.32   47.14    8.34    8.20 2.8366e+07 5.2761e+07 7.94648 0.84134 0.66800  129.54   10929      240       -1       -1
16823587 35.03946 34.99799 35.03592 -141.96  -62.99    1.04   10.30   11.79 2.893e+07 1.1783e+08 8.00000 0.69775 0.31610  605.87   33985      205 16833289 16833289
16823589 34.93155 35.09325 35.15794 -185.13  -65.37   55.43   13.63   14.90 1.2217e+08 1.793e+08 12.92958 1.40553 0.54850  1356.5   61475      868 16833289 16833289
16823607 35.19601 34.97997 35.06682 -138.08   15.21   97.20   15.83   24.01 1.9901e+08 1.3869e+09 15.21127 1.62635 0.28950   68909 1.1042e+06     2373 16833289 16833289
16823616 35.06997 34.91952 35.10858 -214.13 -113.40   59.22   12.95   15.63 1.1896e+08 3.2887e+08 12.81549 1.06644 0.28950  4347.6 1.4477e+05     1518 16833289 16833289
16823617 35.02154 34.93411 35.09183 -178.20  -63.90   73.18   15.11   18.12 1.9014e+08 5.938e+08 14.98169 1.45628 0.39240   13519 3.3342e+05     2452 16833289 16833289
16823622 35.15334 35.09035 35.12223  -24.60  -38.76  121.26   11.77   15.09 5.9761e+07 2.9887e+08 10.18732 1.03382 0.35260  3618.2 1.2648e+05      491 16833283 16833289
16823625 35.17065 35.08686 35.02590 -157.67   62.06   82.33    9.13    8.49 1.9296e+07 2.1183e+07 6.98873 0.48750 0.84060  22.462  3012.8      327 16833289 16833289
16823629 35.08762 35.05863 35.05566  -25.81   81.54  101.81   15.24   16.43 3.2662e+08 5.6775e+08 17.94507 2.11208 0.43230   12403 3.1295e+05     2134 16833289 16833289
16823640 35.23010 34.99673 35.08382  -34.69  -25.87   90.20   12.99   13.28 6.1662e+07 1.252e+08 10.29437 0.72792 0.28950  680.67   37023      636 16833289 16833289
16823644 35.27552 35.11294 35.12339   -1.84   73.53  112.74    9.04   10.08 3.593e+07 1.2501e+08 8.59859 0.54725 0.48540  678.76   36946      266 16833283 16833289
16823646 35.23177 35.08079 35.09210 -181.17   56.05   76.98   11.46   10.44 4.5197e+07 5.6549e+07 9.28169 0.83649 0.89380  147.99   12053      524 16833283 16833289
16823648 35.27199 35.13001 35.11231  -30.79   62.30  154.61   10.75   11.24 4.0099e+07 4.9746e+07 8.91831 0.61248 0.68130   115.7   10058      241 16833283 16833289
16823650 35.27956 34.94852 34.89754   -4.26  -29.53    2.26   17.82   18.08 6.069e+08 7.3366e+08 22.06197 2.03115 0.52190   14098 3.4385e+05     3779       -1       -1
16823677 35.22015 35.14358 35.22090 -132.61   55.53  374.78   10.45   12.57 3.7831e+07 1.4789e+08 8.74648 0.65587 0.37920  937.19   46839      425 16833283 16833289
16823695 35.23400 34.95392 34.75380 -167.75  -28.01  -69.43    9.66   10.08 8.3775e+07 1.3863e+08 11.40141 0.92433 0.69460  827.84   42755     1274 16824523 16824523
16823743 35.23392 34.88369 34.79592 -355.50  -82.07  129.49    8.50    8.52 6.5634e+07 7.0169e+07 10.50986 1.16957 0.62820  196.99   14875      680       -1       -1
16823790 35.39404 35.07910 34.54068 -258.84  -70.80  120.73   12.90   13.88 7.0915e+07 1.4465e+08 10.78592 0.74797 0.27620  228.55   16593      379 16823796 16823796
16823792 35.36324 35.04600 34.55955 -262.32  -91.92  172.11   11.64   18.31 3.7254e+07 4.2141e+08 8.70282 0.72057 0.23970  66.405  6685.9      200 16823796 16823796
16823793 35.36611 35.06577 34.53790 -244.19 -116.16  170.17   12.51   17.24 5.9958e+07 4.1873e+08 10.19859 1.05577 0.37920  165.59   13091      326 16823796 16823796
16823796 35.35897 35.07123 34.56499 -226.07  -81.22  148.98   60.94   60.94 2.7451e+10 2.7451e+10 78.60563 8.89942 1.00000 2.108e+07 7.2603e+07   145506       -1       -1
16823800 35.36720 35.08327 34.66144 -248.86  -61.65  151.93   11.24   13.42 5.731e+07 1.4859e+08 10.04648 0.90203 0.27620  151.83   12283      315       -1       -1
16823803 35.38970 35.09538 34.55423  -78.35  -73.16  169.99    9.29    8.06 6.7521e+07 8.0563e+07 10.60986 1.03595 0.56180  208.01   15482      603 16823796 16823796
16823816 35.26180 34.95845 34.74261  -55.03 -165.80   65.90    9.12    9.28 4.6141e+07 5.1817e+07 9.34648 0.74333 0.57500  100.14  9043.9      765 16824523 16824523
16823827 35.37145 34.95356 34.71186 -223.73   54.40  114.84   12.40   12.00 1.8394e+08 1.8549e+08 14.82113 1.71431 0.92030  1424.8   63737     1235       -1       -1
16823851 35.26076 34.86848 34.87394 -301.90 -207.12   22.03    9.84   11.67 1.4901e+08 1.9211e+08 13.81549 0.70633 0.77420  1548.8   67770     1904       -1       -1
16823869 35.39194 35.03310 34.74077 -222.00 -137.53   -6.01   10.76   11.60 8.8324e+07 1.6873e+08 11.60423 0.93371 0.43230  1207.2   56424      866       -1       -1
16823878 35.32656 35.15751 35.19759 -313.79 -247.54   13.65    8.56    8.21 1.6268e+07 3.4042e+07 6.60141 0.51122 0.58830  55.851  5886.8      172 16833289 16833289
16823893 35.34223 34.92068 34.99337 -241.35  -95.58  108.29    8.59    8.69 1.7592e+07 4.0099e+07 6.77606 0.56261 0.41900  76.483    7418      249       -1       -1
16823905 35.29942 34.96437 34.72921 -247.26 -183.95  177.51   20.39   20.39 1.0427e+09 1.0427e+09 26.42254 3.04356 1.00000   39847 7.3819e+05     6352       -1       -1
16823907 35.27687 35.00868 34.93538 -269.21 -185.69  240.10   14.66   14.32 3.6211e+08 3.6746e+08 18.57324 1.50926 0.77420  5379.9 1.6933e+05     2849 16833289 16833289
16823910 35.40213 35.01806 34.84704 -287.87 -196.22  187.68    8.17    8.63 6.393e+07 7.9239e+07 10.41831 1.18233 0.64140  187.29   14332      645       -1       -1
16823913 35.31220 35.12963 35.17197 -352.34 -111.02  101.95    8.07    8.08 5.6732e+06 5.8634e+06 4.64789 0.31203 0.92030  1.9072  491.24       40 16833289 16833289
16823914 35.39175 34.90539 35.11276 -249.49 -138.40  140.72    8.47    9.13 3.9338e+07 7.962e+07 8.86197 1.12323 0.40570  285.44   19539      381       -1       -1
16823928 35.30766 35.08420 35.13349 -303.71 -133.04  218.14    8.98    7.92 2.0239e+07 2.8746e+07 7.10141 0.56431 0.40570  40.368  4636.5      116 16833289 16833289
16823930 35.33782 34.76214 34.83987 -179.81 -191.21    3.66    8.99    8.98 5.2958e+07 7.3e+07 9.78451 1.13810 0.45880  241.62   17285      435       -1       -1
16823944 35.28548 34.86224 35.02807 -159.23 -231.55   40.67   12.20   12.41 1.8972e+08 2.3225e+08 14.97183 1.59605 0.74770  2229.5   88592     1558       -1       -1
16823983 35.30013 35.06369 35.14407  -22.39 -254.66  -58.42   19.22   22.96 6.0408e+08 1.6775e+09 22.02676 2.99104 0.39240   99283 1.4442e+06     4952 16833289 16833289
16823987 35.29838 35.09800 35.13530  101.79 -128.06   18.99   10.11    9.78 8.5099e+07 1.2066e+08 11.46197 1.34427 0.45880  634.12   35143      652 16833283 16833289
16823988 35.37199 35.04482 35.13944  -24.06 -103.70  -96.58    9.43    9.78 3.6873e+07 6.7704e+07 8.67324 0.79659 0.30280  209.09   15542      233 16833289 16833289
16823996 35.49535 34.89517 34.90487  -75.20 -106.66  108.90   10.12   10.04 6.7704e+07 8.7563e+07 10.61972 0.99382 0.50860  209.09   15542      424       -1       -1
16824014 35.39862 35.01177 35.03583 -198.90 -213.95  161.57    8.13    7.55 2.5535e+07 4.4634e+07 7.67324 1.03380 0.40570  93.953  8629.7      449 16833289 16833289
16824042 35.30082 35.14462 35.08921 -105.02 -117.07  191.42   11.69   15.88 4.9746e+07 3.1056e+08 9.58310 0.74989 0.25000  3894.8 1.3353e+05      556 16833289 16833289
16824043 35.34444 35.08224 35.14989 -106.45  -98.78  220.18    9.70    9.54 3.2718e+07 6.6761e+07 8.33380 0.63922 0.35260  203.53   15237      271 16833289 16833289
16824101 35.33072 35.01780 34.81014 -217.01  -72.76  126.61   10.60   11.91 5.8817e+07 9.0592e+07 10.13380 0.73182 0.69460  365.74   23446      633       -1       -1
16824110 35.45749 34.89262 35.13821 -270.14   -3.92   63.91   12.54   13.21 1.2728e+08 2.6577e+08 13.10704 1.00291 0.49870  2888.2 1.0717e+05     1210       -1       -1
16824112 35.49437 35.02765 35.11817 -309.90  -17.55  101.28   13.97   14.47 1.5986e+08 3.0718e+08 14.14085 1.16728 0.56180  3813.8 1.3148e+05     1360 16833289 16833289
16824116 35.44108 35.21669 35.12328 -356.09   34.75  163.79    9.41    9.87 6.4493e+07 1.4225e+08 10.44930 0.76261 0.47210  869.84   44339      699 16833289 16833289
16824123 35.54130 34.96246 34.87355 -255.89   73.25   78.05   15.81   18.04 2.9634e+08 4.4366e+08 17.37324 1.69880 0.27620  3559.5 1.2497e+05     1825       -1       -1
16824127 35.61980 35.09237 34.97941 -257.59  100.07   47.80   10.79   10.97 1.0401e+08 1.0477e+08 12.25493 1.01974 0.97340  476.84   28497      636       -1       -1
16824134 35.74482 35.07434 35.13534 -189.86  -78.69   16.16   24.31   29.76 1.0672e+09 3.407e+09 26.62817 3.21850 0.48540 3.8695e+05 3.9237e+06     8075       -1       -1
16824145 35.38069 34.67572 35.09956 -107.17   89.28   37.52   10.05   10.05 1.2104e+08 1.2104e+08 12.89014 0.98254 1.00000  637.97   35300      759       -1       -1
16824161 35.31189 35.07106 34.91685 -113.78   27.98  -75.24   10.96   12.51 5.1634e+07 1.2746e+08 9.70282 0.90140 0.27620  704.54   37973      329 16833289 16833289
16824165 35.35632 35.02211 34.85721 -200.93  -62.19   10.41    8.31    9.03 2.0803e+07 2.5155e+07 7.16620 0.56605 0.84060  31.243  3840.2      237       -1       -1
16824166 35.38421 35.06320 34.85414 -215.74  -30.23   -5.21    8.51   10.33 3.3282e+07 7.6408e+07 8.38169 1.12369 0.32930  263.75   18436      332       -1       -1
16824169 35.34613 35.00604 34.94844 -221.42  -10.42  -42.27   17.10   20.09 3.1408e+08 8.8563e+08 17.71268 2.40434 0.36590   29126 5.8626e+05     3488 16833289 16833289
16824173 35.37707 35.13506 34.95368  -98.22   30.37   31.22    9.76   10.89 3.1014e+07 9.362e+07 8.18732 0.71684 0.26290  389.57   24560      170 16833289 16833289
16824177 35.41414 35.09359 34.92606 -212.35  -44.82  -24.84   28.48   36.13 1.2596e+09 4.1944e+09 28.14085 2.80212 0.44560 5.7673e+05 5.2596e+06    12558       -1       -1
16824184 35.35796 35.10325 34.99438 -131.62  111.67   -5.12    8.54    8.66 1.0401e+07 1.3428e+07 5.68873 0.34542 0.39240  9.3616  1582.8       57 16833289 16833289
16824189 35.36407 35.12503 35.02531  -42.50    7.79 -116.54   13.06   15.16 1.3163e+08 2.3986e+08 13.25493 1.59407 0.40570  2371.8   92715      887 16833289 16833289
16824191 35.11223 35.00154 35.11455  -15.87  -19.45 -113.58    8.37    8.18 2.1183e+07 2.931e+07 7.20986 0.82499 0.45880  41.901  4765.3      306 16833289 16833289
16824200 35.29266 35.03817 35.05672 -206.46  -40.02  -19.21    9.17   10.31 2.0803e+07 6.3352e+07 7.16620 0.72498 0.41900  184.05   14150     1054 16833289 16833289
16824236 35.52677 34.85683 34.89089 -140.43  -35.48  -50.87    8.68    8.75 4.5577e+07 5.6549e+07 9.30845 0.55015 0.72110  147.99   12053      422       -1       -1
16824237 35.52206 34.83892 34.91313 -151.76  -40.20  -48.53   13.91   14.77 3.0282e+08 3.7099e+08 17.49718 2.03830 0.72110  5479.3 1.7162e+05     5974       -1       -1
16824258 35.03582 34.93486 34.95973  -81.92 -189.81  -97.86   10.03   10.50 1.4563e+08 1.738e+08 13.70845 1.98844 0.69460  1277.8   58833     1571       -1       -1
16824266 35.17155 34.88910 34.86917  -42.76 -106.80  -18.84   12.00   11.97 2.8183e+08 3.3042e+08 17.08310 2.65417 0.70780    4387 1.4574e+05     3852       -1       -1
16824273 35.28577 34.78872 34.95231  -71.70 -125.11   17.18   10.43   11.17 1.1745e+08 1.662e+08 12.76056 1.95217 0.72110  1172.6   55231     1465       -1       -1
16824308 35.21494 35.06407 34.91935   30.65  -73.65   20.64    8.25    8.24 5.2394e+07 8.0563e+07 9.74930 1.54175 0.57500  291.97   19867      602 16833289 16833289
16824317 35.26106 35.13323 35.08149 -201.61    3.86  117.87   11.79   15.19 4.6718e+07 9.0972e+07 9.38451 0.69095 0.69460  368.69   23585     1451 16833289 16833289
16824320 35.18245 34.92996 35.11000 -123.15 -102.86  -24.29   14.71   17.01 1.4803e+08 5.462e+08 13.78592 1.30410 0.48540   11515 2.9632e+05     1998 16833289 16833289
16824324 35.25410 35.02537 35.14979  -60.41  -94.13  -43.13   29.92   41.42 2.531e+09 7.8366e+09 35.50845 3.71628 0.50860 1.914e+06 1.2675e+07    24866 16833283 16833289
16824326 35.30058 35.00977 35.08004 -105.38  -16.92  -30.41    9.75    9.83 2.6282e+07 3.0634e+07 7.74789 0.74453 0.94690   45.61  5072.1      596 16833289 16833289
16824338 35.30017 35.14579 35.14434 -138.88  126.20  281.59    8.62    9.49 3.9901e+07 6.5634e+07 8.90423 0.73369 0.28950  196.99   14875      246 16833289 16833289
