# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
12533896 34.61130 35.23311 35.05213  -43.59 -184.42  -42.24   11.64   15.27 6.4676e+07 2.3127e+08 10.45915 0.93714 0.28950  191.51   14569      352 12533920 12533920
12533897 34.61876 35.22842 35.02532  -45.56 -171.91  -26.51    9.60   12.88 3.1014e+07 1.7606e+08 8.18732 0.53873 0.28950  46.704  5161.2      234 12533920 12533920
12533899 34.65613 35.22765 35.03046  -42.57 -177.77  -55.24    9.32   13.67 2.9887e+07 1.1651e+08 8.08592 0.70262 0.23970    43.5  4898.4      172 12533920 12533920
12533902 34.67118 35.22435 35.03955  -34.18 -129.31  -14.05    9.08   17.37 2.4775e+07 3.2986e+08 7.59577 0.57218 0.28950  30.343  3758.4      197 12533920 12533920
12533910 34.67085 35.27175 35.08001  -88.53 -128.29  -47.98   11.89   12.07 1.3352e+08 1.6324e+08 13.31831 1.33994 0.53520  770.22   40545      761 12533920 12533920
12533915 34.67201 35.18421 35.01980  -64.07 -187.35  -32.35   11.83   17.49 8.5099e+07 4.3408e+08 11.46197 0.96480 0.32930  324.35   21464      547 12533920 12533920
12533917 34.64137 35.17710 35.04904  -82.11 -151.20  -13.13   13.13   18.33 1.1575e+08 5.6225e+08 12.69859 1.67048 0.33930  585.45   33139      696 12533920 12533920
12533918 34.64196 35.20327 35.03206  -72.00 -179.47   16.73   10.26   13.61 2.2887e+07 1.5732e+08 7.39718 0.52515 0.25000   26.06  3360.6      122 12533920 12533920
12533919 34.63987 35.20554 35.05021  -61.87 -210.21  -91.95    8.17    8.73 1.7211e+07 5.1437e+07 6.72817 0.49988 0.31610  15.077  2247.2      101 12533922 12533920
12533920 34.65358 35.20582 35.04469  -68.93 -156.45  -34.61   47.40   49.54 2.8775e+10 2.9704e+10 79.84648 15.05848 0.80080 2.3057e+07 7.7441e+07   177289       -1       -1
12533922 34.63315 35.20675 35.05511  -45.74 -119.34  -13.53   11.25   13.59 4.331e+07 1.5775e+08 9.15070 0.64239 0.27620  88.676  8270.5      240 12533920 12533920
12533925 34.69107 35.22846 35.05346  -83.01 -148.93   -7.17    8.21   13.64 1.1537e+07 9.7972e+07 5.88732 0.42239 0.16330  6.9944  1277.4       63 12533920 12533920
12533932 34.76490 35.19792 34.97120  -50.49 -173.29  -21.54   17.54   18.10 4.2056e+08 6.4056e+08 19.52394 1.65596 0.73440  6971.3 2.0487e+05     3100       -1       -1
12533933 34.71869 35.16337 35.06030  -39.42 -101.54  -84.34   13.69   13.62 4.2521e+08 4.5352e+08 19.59296 1.92234 0.54850    7120 2.0808e+05     2163 12533920 12533920
12533934 34.72880 35.16346 35.05248  -46.51 -107.96  -89.45   10.18   10.32 9.6451e+07 1.1934e+08 11.94930 1.01275 0.60160   412.5   25616      565 12533933 12533933
12533937 34.70137 35.16513 35.09576  -49.24 -153.67  -34.36    8.79    9.87 1.8535e+07 3.7451e+07 6.89577 0.58894 0.25000  17.383  2495.1      116       -1       -1
12533947 34.96803 35.10163 35.13246   -0.73 -146.13  -49.16    9.18   10.54 4.2366e+07 1.2634e+08 9.08310 1.03282 0.33930  692.63   37500      288 12533971 12541392
12533949 34.95879 35.13863 35.10554   17.12 -178.18   -5.41   18.40   26.41 5.7887e+08 2.4e+09 21.71690 2.70188 0.36590 1.9748e+05 2.3939e+06     3841 12541392 12541392
12533958 34.99665 35.13335 35.16148   47.70 -154.45   52.44   14.88   17.43 1.6324e+08 2.5887e+08 14.23944 1.55792 0.17660  2745.9 1.0326e+05      877 12533971 12541392
12533959 34.95179 35.12624 35.12262   39.46 -125.64   42.18    8.91   11.29 3.3282e+07 5.2577e+07 8.38169 0.69715 0.15010  128.67   10875      190 12533971 12541392
12533961 34.92046 35.13263 35.16975   10.21 -188.51   22.62   10.91   11.62 8.7746e+07 1.6056e+08 11.57887 1.03826 0.53520  1097.5   52606      508 12541392 12541392
12533971 34.99334 35.09145 35.15799   34.59 -133.82   16.19   46.10   46.29 1.8141e+10 2.0493e+10 68.46056 9.25360 0.74770 1.207e+07 4.8533e+07   129476 12541392 12541392
12533972 34.99959 35.10596 35.16835   37.40 -128.52  -29.97   11.70   16.22 8.907e+07 5.4901e+08 11.63662 1.34254 0.33930   11629 2.9848e+05      501 12533971 12541392
12533973 35.07162 35.04370 35.18062   59.65  -73.21   80.62    8.15    8.70 1.9296e+07 3.1577e+07 6.98873 0.42846 0.37920  48.346  5294.1      135 12541392 12541392
12534004 34.82008 35.36417 34.90397 -201.13 -114.20   -1.28   11.32   13.43 9.2859e+07 2.2e+08 11.80000 1.50960 0.36590  2009.1   82065      426       -1       -1
12534018 34.97418 35.31370 34.91944 -260.50 -125.59  -25.20    8.35    8.32 2.3451e+07 2.6662e+07 7.45915 0.66444 0.50860  34.936    4169      158       -1       -1
12534034 35.09018 35.46313 34.86877 -151.45 -221.10  -41.31    8.77    8.77 1.2331e+08 1.2331e+08 12.96901 2.11435 1.00000  661.11   36237      856       -1       -1
12534036 35.07707 35.40528 34.84965 -256.84  -75.36 -104.26   12.81   13.67 2.1577e+08 2.9535e+08 15.62958 2.29474 0.77420  3536.8 1.2439e+05     2106       -1       -1
12534044 35.03286 35.36485 35.10258 -334.18  -46.63  -77.04   10.65   11.02 6.8465e+07 8.3211e+07 10.65915 1.05496 0.85390  310.68   20795      471 12541392 12541392
12534061 35.14869 35.19182 35.17589 -174.17 -223.84 -158.44    8.40   12.37 1.078e+07 1.2028e+08 5.75634 0.52973 0.25000  630.29   34987      134 12539539 12541392
12534062 35.05666 35.21756 35.12214 -160.43  -44.13 -284.18    8.29    9.21 3.0634e+07 6.4676e+07 8.15352 0.59189 0.31610  191.51   14569      183 12541392 12541392
12534064 35.01718 35.22241 35.17025 -147.85  -48.78 -276.37    8.25    8.00 3.4042e+07 4.6141e+07 8.44507 1.03868 0.37920  100.14  9043.9      213 12541392 12541392
12534088 34.88551 35.29718 35.04601 -245.00 -128.65   -3.96   11.14   11.60 6.3732e+07 1.6183e+08 10.40845 1.00879 0.44560  1114.2   53193      646       -1       -1
12534105 35.12176 35.18514 35.12477 -204.69  -60.89  -96.21    9.95   11.88 1.7592e+07 8.7746e+07 6.77606 0.49265 0.23970     344   22413      165 12541392 12541392
12534107 35.11937 35.25308 35.20689 -187.47 -174.37  -26.66   10.22   10.24 2.1183e+07 6.8845e+07 7.20986 0.44384 0.27620  215.91   15913      188 12539539 12541392
12534109 34.97730 35.41728 35.10504 -143.71 -241.33 -107.60    8.74    8.79 6.393e+07 6.4493e+07 10.41831 1.22512 0.94690  190.47   14511      402 12541392 12541392
12534127 34.98204 35.36394 34.88268 -134.87   -0.84 -147.84    9.13    9.63 6.2986e+07 8.4352e+07 10.36761 1.47196 0.54850  318.91   21199      380       -1       -1
12534129 34.89645 35.32841 34.89117 -155.29  -22.05 -113.13    8.46    8.54 3.8197e+07 7.3563e+07 8.77606 0.97638 0.35260  245.22   17474      263       -1       -1
12534133 35.08911 35.29939 34.91680 -126.57   18.98  -21.83    8.49   10.24 4.6338e+07 9.9099e+07 9.35915 1.20797 0.36590  434.52   26614      352 12538278 12541392
12534134 34.92399 35.46389 34.96437 -177.29  -31.97 -165.25    9.09    9.23 7.3197e+07 9.5127e+07 10.90000 0.85633 0.44560   401.7   25121      568       -1       -1
12534144 35.11439 35.25434 35.24993 -346.66  209.08  -67.38   10.06   11.03 6.8845e+07 1.0099e+08 10.67887 1.76129 0.56180  450.55   27333      642 12541392 12541392
12534154 35.06725 35.31889 35.16872 -107.67   24.00 -242.13    9.86    9.90 6.431e+07 9.3042e+07 10.43944 1.07998 0.49870  384.97   24347      418 12541392 12541392
12534167 35.03510 35.20938 35.07156 -267.29   89.70  -56.92   13.56   13.78 1.1348e+08 1.8141e+08 12.61549 1.09258 0.48540  1387.3   62501      751 12541392 12541392
12534188 35.08570 35.22577 35.18317 -216.86  150.77  -18.29   12.07   12.46 3.707e+07 2.3282e+08 8.68873 0.54168 0.33930  2239.9   88895      204 12539539 12541392
12534196 35.02970 35.34924 35.20173 -251.65   73.01 -101.86   11.34   11.44 1.0496e+08 1.4127e+08 12.29155 1.15090 0.62820   858.3   43906      965 12541392 12541392
12534222 34.93282 35.21454 34.93938 -171.58 -167.69   62.59    9.37    9.47 7.0352e+07 8.2085e+07 10.75634 1.27987 0.47210  225.08   16407      524       -1       -1
12534230 34.96528 35.27103 34.78696 -213.23  -87.75   40.59    9.55   10.49 5.4282e+07 9.8718e+07 9.86620 0.89217 0.28950  431.32   26470      602       -1       -1
12534240 35.08325 35.12366 34.88076 -123.98 -198.48   68.78    9.33    9.14 8.4352e+07 8.4732e+07 11.42817 0.95378 0.82740  318.91   21199      726       -1       -1
12534255 35.08244 35.46820 34.85590 -192.88 -122.94   32.94    9.51   10.40 7.6789e+07 1.4859e+08 11.07465 1.11602 0.47210  945.77   47154      644       -1       -1
12534256 35.05614 35.46215 34.92025 -209.50 -109.39   20.59   16.02   16.88 3.0634e+08 4.6085e+08 17.56620 1.65097 0.62820  8309.6 2.3311e+05     2192       -1       -1
12534258 35.09725 35.48576 34.96318 -176.33 -121.76   20.19   10.48   16.41 9.1155e+07 2.5634e+08 11.72676 1.14117 0.25000  2694.5 1.0183e+05      572       -1       -1
12534266 34.89587 35.36907 35.03417 -232.86 -121.38    9.10   11.12   11.51 9.2296e+07 1.2123e+08 11.77606 1.24368 0.58830  639.82   35375      704       -1       -1
12534269 34.90841 35.38023 35.02639 -156.82 -121.92   79.90    8.89    9.32 4.1606e+07 5.5986e+07 9.02958 1.15316 0.54850  145.17   11884      247 12534625 12534625
12534270 34.91848 35.33431 35.08508 -150.11 -120.02   49.14    9.11   11.57 1.6268e+07 5.1817e+07 6.60141 0.57783 0.20000  125.12   10654       99 12541392 12541392
12534299 34.80965 35.20637 35.19465 -213.90   36.53   92.51    8.44    7.62 3.3099e+07 5.0113e+07 8.36620 0.70867 0.56180  117.34   10162      405       -1       -1
12534301 34.73386 35.35817 35.10651 -231.73   -5.77   38.28    9.80   10.38 1.0231e+08 1.5775e+08 12.18732 1.33060 0.50860  1060.8   51307     1015       -1       -1
12534319 34.86918 35.19692 35.07525 -302.38    2.22   70.28   10.46   10.55 1.2028e+08 1.4141e+08 12.86197 1.67973 0.73440  859.95   43968      862       -1       -1
12534330 34.86083 35.28718 35.30006 -249.46  -75.40   73.35    8.40    8.78 4.5775e+07 5.5042e+07 9.32113 0.71542 0.73440  140.51   11602      763       -1       -1
12534340 34.95299 35.28289 35.16962 -296.54   67.23   38.62    8.92    9.91 9.6451e+07 1.2672e+08 11.94930 2.24994 0.81410  696.64   37659     1180 12541392 12541392
12534354 35.13837 35.28280 35.13862 -162.66   56.93   33.59    8.39   10.05 9.0775e+06 5.3141e+07 5.43521 0.30046 0.23970  131.34   11040       94 12538562 12541392
12534371 35.14649 35.27421 35.21621 -162.74  165.86  173.23    8.67    9.74 2.8183e+07 5.7873e+07 7.92958 0.60587 0.31610  154.71   12453      165 12539539 12541392
12534388 34.65154 35.28339 35.00324  -94.17 -192.57  -77.90    9.19   10.16 7.6972e+07 9.5887e+07 11.08451 1.97345 0.44560  267.49   18628      470       -1       -1
12534404 34.84210 35.21234 35.10024  -65.38  -71.84  -68.96   15.10   19.02 2.4775e+08 6.1507e+08 16.36620 2.18587 0.48540   14464 3.5041e+05     3201       -1       -1
12534437 35.05631 35.14932 35.04123  -66.77 -272.22  -41.08   11.33   11.24 1.7169e+08 1.8113e+08 14.48310 0.89406 0.92030  1383.2   62364     1256 12541392 12541392
12534454 34.82262 35.18069 35.02892  -58.14 -195.97  -64.73    8.64    8.32 6.7141e+07 6.8648e+07 10.59014 0.94777 0.52190  205.77   15359      624       -1       -1
12534460 34.87161 35.38480 35.06577   -1.39 -137.72  -50.03    9.16   10.36 5.7113e+07 8.7e+07 10.03521 0.71705 0.27620  150.83   12223      408       -1       -1
12534469 35.17790 35.21442 35.15435  -20.54  -87.08  -87.44    8.99   12.26 2.1366e+07 6.7324e+07 7.23099 0.72470 0.57500  206.84   15419      216 12537475 12541392
12534474 35.09535 35.24221 35.21934   11.07 -215.79  -94.77    8.61    9.26 2.7423e+07 1.2652e+08 7.85775 0.75735 0.57500  694.56   37577      299 12539539 12541392
12534491 34.96828 35.38348 34.99080   -3.79 -115.08 -145.73    9.56    9.56 1.5239e+08 1.5239e+08 13.91972 2.34037 1.00000  992.79   48867     1111       -1       -1
12534494 34.90580 35.39732 35.08055  -65.91 -119.81  -52.58    8.52    8.09 3.2901e+07 5.6549e+07 8.35070 0.81890 0.64140  147.99   12053      297       -1       -1
12534502 35.09793 35.30659 35.21217  117.09 -118.74  -95.72   10.19   11.14 1.1763e+08 1.4789e+08 12.76761 1.44991 0.39240  937.19   46839      778 12541392 12541392
12534503 35.06454 35.35900 35.22913   77.79 -105.98  -81.59   10.04    9.59 7.8676e+07 8.1507e+07 11.16479 1.07368 0.96020  298.57   20196      725 12541392 12541392
12534508 34.73946 35.06628 34.96731  -94.89 -163.49   24.75   39.93   39.53 9.0577e+09 9.2789e+09 54.31831 5.51290 0.65470 2.5269e+06 1.5533e+07    58006       -1       -1
12534517 34.61152 35.16300 35.04242  -69.30 -126.65   40.15    8.36    8.35 6.1845e+07 6.9408e+07 10.30423 1.82951 0.49870  175.74   13677      441 12533920 12533920
12534529 34.71110 35.08015 35.11230  -57.38 -113.71   44.21   12.17   15.07 3.3423e+08 5.2535e+08 18.08169 1.29137 0.89380  4484.5 1.4811e+05     2505       -1       -1
12534530 34.72631 35.08434 35.10094  -50.57 -112.63   41.76   10.19   12.34 1.1783e+08 1.8465e+08 12.77465 1.12034 0.88050  605.87   33985      989       -1       -1
12534531 34.76015 35.10286 35.15208  -28.98 -114.59   33.80    8.12    7.95 4.0099e+07 4.3127e+07 8.91831 1.08595 0.58830  76.483    7418      354       -1       -1
12534532 34.78542 35.04777 34.97375  -74.03 -105.49   24.39   10.78   10.25 1.2445e+08 1.2804e+08 13.00986 1.51201 0.74770   672.9   36711      733 12534508 12534508
12534535 34.78411 35.05907 35.05994  -78.35 -143.00   34.77    9.58   10.40 6.1662e+07 8.1887e+07 10.29437 1.49811 0.52190  174.74   13620      370       -1       -1
12534540 34.77966 35.12606 35.03315  -75.52 -146.82   24.53   10.00   10.07 1.0175e+08 1.6901e+08 12.16479 0.97631 0.47210  457.08   27624      797       -1       -1
12534546 34.62658 35.19789 35.05334  -35.03  -97.64   28.12    8.57    8.91 7.1873e+07 8.4155e+07 10.83380 1.30789 0.43230  234.51   16910      451 12533920 12533920
12534549 34.76210 35.19213 35.09097  -81.32  -53.93   86.38   11.11   11.36 7.5648e+07 1.0118e+08 11.01972 1.19871 0.60160  452.24   27408     1763       -1       -1
12534573 34.98206 35.25500 35.08268 -147.42 -163.90   80.12   11.80   11.72 9.4183e+07 1.3125e+08 11.85493 1.10459 0.33930   745.3   39576      618 12541392 12541392
12534608 35.12866 35.25572 35.19107   40.09 -167.12   49.92    9.02    8.91 2.0803e+07 4.5958e+07 7.16620 0.58013 0.45880  99.377  8993.3      206 12539539 12541392
12534611 35.12604 35.20428 35.23648   10.11 -102.20   83.63   15.78   22.13 1.1839e+08 1.0246e+09 12.79437 0.97946 0.31610   38535 7.2024e+05     1684 12541373 12541392
12534616 34.93099 35.40351 34.97455 -151.80 -110.37   30.16   10.01   16.81 1.6648e+07 2.5268e+08 6.65211 0.47068 0.18990  2621.1   99787       89 12534625 12534625
12534619 35.00923 35.36339 35.06666 -160.58 -163.17   41.37   13.31   15.07 1.0893e+08 2.5113e+08 12.44507 1.15197 0.53520  2590.3   98924      791 12541392 12541392
12534621 34.84280 35.53358 34.92972 -191.61  -73.97  -13.71    8.37    8.74 3.0451e+07 5.2394e+07 8.13662 0.69673 0.47210  127.82   10822      240 12534622 12534622
12534622 34.84855 35.54021 34.93075 -198.87 -105.93    4.85   13.56   14.37 2.0296e+08 3.8197e+08 15.31268 1.50516 0.33930  5795.1 1.7884e+05     1877       -1       -1
12534623 34.90555 35.47424 34.96331 -174.78  -99.66   17.67    8.17    9.43 1.6268e+07 5.7113e+07 6.60141 0.48734 0.22640  150.83   12223       93       -1       -1
12534624 34.88980 35.42368 35.00399 -200.53 -135.66   69.89    9.01    7.98 3.0451e+07 4.4634e+07 8.13662 0.46066 0.60160  93.953  8629.7      184 12534625 12534625
