# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
 8456610 35.30562 35.04154 35.43227 -102.23  -52.27 -111.81   16.46   17.08 5.3634e+08 8.4423e+08 21.17183 2.39884 0.44560   26568 5.4794e+05     3608  8461163  8461163
 8456616 35.21686 34.73461 35.23131   27.18   28.59 -113.92   10.81   12.41 1.2937e+08 2.9563e+08 13.17887 1.76071 0.58830  3543.3 1.2455e+05     1119       -1       -1
 8456623 34.98306 34.95366 35.29413  -12.88  -78.63 -155.31    9.51    9.24 5.938e+07 7.4704e+07 10.16620 0.63831 0.70780  252.57   17858      445       -1       -1
 8456634 35.20863 35.12900 35.28062   80.88   -1.06 -228.85    8.14    9.03 2.5535e+07 7.3197e+07 7.67324 0.83456 0.52190  242.88   17351      225  8461163  8461163
 8456738 35.08256 35.03870 35.30318  -62.17  145.76 -144.73   10.12   11.72 4.3873e+07 1.1518e+08 9.19014 0.91279 0.23970     580   32911      781  8458450  8461163
 8456743 35.25483 34.97620 35.24118 -148.71  148.45 -132.14    8.14    7.81 2.8563e+07 4.1986e+07 7.96479 0.65065 0.32930  83.544  7915.7      172  8461163  8461163
 8456748 35.16303 35.06945 35.31485 -165.78  228.30 -205.60    8.32    8.19 5.1437e+07 5.6169e+07 9.69155 1.09302 0.77420  146.08   11939      353  8459821  8461163
 8456764 35.06908 35.12304 35.25390  -19.57  246.64 -141.10   14.57   15.43 1.569e+08 2.9239e+08 14.05634 1.11158 0.35260  3469.1 1.2263e+05     1312  8461163  8461163
 8456784 35.10268 34.89113 35.36300  -32.55  152.56 -128.49    8.10    9.15 2.6282e+07 5.1437e+07 7.74789 0.70601 0.23970  123.37   10544      239  8458431  8458431
 8456785 35.08627 34.95383 35.35797  -53.10  162.34 -135.10   14.14   15.06 1.5887e+08 2.107e+08 14.11268 1.43651 0.31610  1849.3   77212     1262       -1       -1
 8456799 35.13969 35.08479 35.33189  168.04   89.78 -207.20   10.81   15.63 1.0363e+08 6.9465e+08 12.23944 1.76148 0.50860   18270 4.1607e+05     1015  8461163  8461163
 8456802 35.20087 35.10762 35.27899  176.80  128.68 -252.47    8.51   11.80 2.7803e+07 1.2161e+08 7.89437 0.48335 0.26290  643.68   35532      200  8456821  8461163
 8456805 35.09324 34.96837 35.33261   32.91  176.08 -179.25   11.25   14.96 4.407e+07 1.6056e+08 9.20423 0.89343 0.22640  1097.5   52606      289  8461163  8461163
 8456813 35.07559 35.10446 35.32493   98.66  157.36 -218.40   10.49   11.90 4.331e+07 9.362e+07 9.15070 0.70253 0.35260  389.57   24560      240  8458424  8461163
 8456816 35.14807 35.11056 35.34721   44.10   71.51 -168.80    8.34   16.58 2.269e+07 1.7254e+08 7.37746 0.88855 0.15010    1260   58228      194  8461163  8461163
 8456821 35.20879 35.10892 35.28017  115.50  160.78 -224.99   10.11   11.63 5.0493e+07 1.2558e+08 9.63099 0.91468 0.41900  684.65   37182      507  8461163  8461163
 8456829 35.06013 34.97506 35.24528  173.93   80.92 -127.80    8.24    8.25 5.4845e+07 6.1282e+07 9.90000 0.88585 0.77420  172.68   13501      392  8461163  8461163
 8456831 35.07762 34.97528 35.32715  159.78   97.82 -143.38    9.92    9.72 1.0401e+08 1.1196e+08 12.25493 1.79507 0.62820  549.21   31618      661  8461163  8461163
 8456848 35.19794 34.99468 35.53218  -22.73  117.58 -133.53    9.97   10.52 6.1662e+07 1.0913e+08 10.29437 1.21954 0.64140  522.86   30495      479       -1       -1
 8456849 35.11163 35.09017 35.48223  -21.28  108.30 -159.99    9.33   11.23 2.8366e+07 9.7394e+07 7.94648 0.61736 0.27620  420.28   25970      213       -1       -1
 8456852 35.15789 35.10076 35.23638 -205.76  -55.29  -90.25   10.81   11.07 8.1507e+07 1.0099e+08 11.29859 1.16189 0.86720  450.55   27333      592  8458190  8461163
 8456862 35.14537 35.14303 35.30480 -102.13   58.05  -23.55    9.89   11.95 1.4366e+07 6.2408e+07 6.33521 0.29119 0.20000  178.82   13853       88  8461163  8461163
 8456876 35.07465 35.07100 35.39663  -75.96   59.85 -111.16   10.43   11.55 6.9972e+07 1.3996e+08 10.73803 1.34678 0.31610  843.09   43332      542  8461163  8461163
 8456890 35.01301 35.08592 35.40544  -69.06  102.36 -102.84   14.90   14.96 1.9662e+08 2.7746e+08 15.15352 1.24274 0.72110    3137 1.1388e+05     1570       -1       -1
 8456901 35.08611 35.09856 35.23924 -191.58  157.69  -94.67    8.49   10.33 4.3493e+07 7.6592e+07 9.16338 0.92589 0.45880  264.96   18498      302  8461163  8461163
 8456927 35.13742 35.09154 35.25717 -153.07  140.85  123.46    8.60    8.36 7.5268e+07 8.2451e+07 11.00141 1.52894 0.97340  305.25   20527      877  8461163  8461163
 8456942 34.89992 35.19000 35.28032   27.75   25.76  -46.65    8.93   10.10 5.0493e+07 8.2451e+07 9.63099 0.92778 0.30280  305.25   20527      367       -1       -1
 8456945 34.90462 35.03280 35.34566  117.10   60.24  -25.11    8.94    8.84 9.362e+07 1.0515e+08 11.83099 1.91346 0.86720  389.57   24560      614       -1       -1
 8456952 35.15428 35.00804 35.29415    8.54   13.56   62.37    9.05   10.09 3.0634e+07 7.9239e+07 8.15352 0.83350 0.48540  282.83   19408      179  8461163  8461163
 8456958 35.02372 35.10328 35.33411   82.80   40.35  -69.07    8.92    8.83 4.2169e+07 7.2437e+07 9.07042 1.18563 0.54850  238.06   17097      517  8461163  8461163
 8456959 35.00338 35.09834 35.26551  103.63   64.97  -83.23    9.14   10.35 3.7831e+07 8.6056e+07 8.74648 0.90590 0.28950  331.39   21806      580  8461163  8461163
 8456969 35.10372 35.12280 35.25459  210.39    9.73   29.17    9.37    8.89 6.6761e+07 7.3761e+07 10.57042 1.43628 0.86720  246.48   17540      509  8460358  8461163
 8456980 35.09296 35.17237 35.18897   85.97 -122.07   72.94    9.51    9.51 6.6197e+07 9.0028e+07 10.54085 1.05256 0.45880  361.38   23241      619  8460358  8461163
 8456985 35.16839 35.05759 35.42099   77.30   41.45  -93.32   11.48   11.44 5.6732e+07 7.7535e+07 10.01268 0.77147 0.65470  271.27   18821      432  8461163  8461163
 8456992 34.98348 35.04335 35.34925  141.65  123.75  -35.65   11.65   11.32 1.5662e+08 1.6282e+08 14.04507 1.55963 0.76100  1046.3   50791     1057       -1       -1
 8456994 35.12630 34.98487 35.20997   95.11   83.63  -25.81   12.76   14.08 1.9606e+08 3.1169e+08 15.13944 1.94287 0.65470    3922 1.3421e+05     1836  8461163  8461163
 8456998 35.17465 35.11513 35.29594   23.96   75.95   23.96   11.93   15.60 4.9746e+07 2.6423e+08 9.58310 0.83437 0.22640  2855.9 1.0629e+05     1583  8459821  8461163
 8456999 35.10385 35.06844 35.27410   69.32   53.74  -25.08   12.24   14.40 7.338e+07 1.8085e+08 10.90845 1.28207 0.33930  1379.1   62227      709  8458450  8461163
 8457004 35.16544 35.04451 35.31862    2.31  112.52   31.38   11.99   12.63 9.8155e+07 2.0352e+08 12.01972 1.08703 0.48540  1730.2   73521      828  8461163  8461163
 8457011 35.08600 35.00932 35.38203  166.33   83.77  -73.74   15.01   15.16 4.0563e+08 4.238e+08 19.28873 2.14815 0.89380  7074.8 2.071e+05     3017  8461163  8461163
 8457013 35.18165 35.01946 35.36989  179.14  107.33  -88.65   10.45   10.15 1.731e+08 1.8915e+08 14.52113 2.49409 0.85390  1503.3   66302     1536  8461163  8461163
 8457043 35.27538 34.86503 35.19827  -95.65  219.77 -145.04   12.95   13.09 2.638e+08 2.6549e+08 16.71268 2.24058 0.97340  2847.2 1.0605e+05     1681       -1       -1
 8457044 35.40954 34.84320 35.18175  -83.96  201.50 -148.05    8.05    8.19 4.6718e+07 4.8225e+07 9.38451 0.82883 0.82740  102.56  9204.2      342       -1       -1
 8457063 35.30413 35.05832 35.17615  -11.83  113.85  -92.87    8.59   15.27 1.4746e+07 1.6831e+08 6.39014 0.45223 0.17660  1201.4   56225       96  8461163  8461163
 8457074 35.61256 35.06117 35.15254  -86.80  189.67 -164.35   12.06   13.68 1.6761e+08 4.2085e+08 14.36620 1.25254 0.44560  1191.8   55893     1173       -1       -1
 8457075 35.57155 35.08090 35.15332 -100.80  195.94 -160.00   11.08   11.05 2.5493e+08 2.6169e+08 16.52254 0.70894 0.94690  2666.2 1.0105e+05     1254  8457076  8457076
 8457076 35.56848 35.08535 35.14330  -94.12  189.60 -164.71   12.28   12.39 1.2634e+08 1.271e+08 13.07465 0.92238 0.43230  692.63   37500      902       -1       -1
 8457083 35.40080 35.05699 34.90355 -107.65   16.77   17.91    8.41    8.65 7.8676e+07 1.0742e+08 11.16479 1.16053 0.77420  278.98   19213      547       -1       -1
 8457106 35.24372 34.98749 35.12814 -107.69  110.54    8.43    9.98   10.08 6.2986e+07 8.0183e+07 10.36761 1.07828 0.65470  289.33   19735      665  8459379  8461163
 8457139 35.34639 35.17185 35.22707  -56.12  103.75  -76.71    8.57    9.66 1.8155e+07 6.3732e+07 6.84789 0.68681 0.30280  186.18   14270      211  8461163  8461163
 8457142 35.47521 35.00738 35.05761  -39.59  143.22  -71.80   10.38   12.39 3.9521e+07 7.2239e+07 8.87606 0.70220 0.26290  236.81   17032      560       -1       -1
 8457146 35.52914 34.94479 34.97779 -121.50   29.08   -6.56   14.02   14.30 5.0803e+08 5.2972e+08 20.79155 2.30100 0.77420   10020 2.6751e+05     3580       -1       -1
 8457149 35.53755 34.99531 34.99886 -129.38   37.04  -11.25    8.25    8.56 4.1803e+07 5.107e+07 9.04225 0.70469 0.25000  82.846    7867      336       -1       -1
 8457150 35.53917 34.99586 34.97610 -123.08   30.45  -11.19    9.80   10.05 1.4127e+08 2.5634e+08 13.57183 1.40574 0.65470   858.3   43906     1098       -1       -1
 8457152 35.54476 35.01151 35.01659 -129.96   39.06  -11.52    9.53    9.50 1.1555e+08 1.2123e+08 12.69155 1.66534 0.62820  583.54   33059     1079       -1       -1
 8457176 35.63076 35.10207 35.12389 -150.83   52.25  -51.87   10.46   10.39 1.2482e+08 1.3011e+08 13.02254 1.25739 0.60160  676.71   36864      739       -1       -1
 8457181 35.21962 34.88423 35.05282  -11.63    0.80 -168.57    8.02    9.16 3.3859e+07 5.3718e+07 8.42958 1.09937 0.44560  134.09   11210      354  8459300  8459300
 8457191 35.32672 34.93789 35.14351  -49.09   21.52 -163.40   23.02   23.72 8.1873e+08 1.0235e+09 24.37606 2.10032 0.35260   38454 7.1912e+05     5767       -1       -1
 8457208 35.56631 35.08590 35.17568   66.55   62.04  -97.23   11.34   13.98 9.0394e+07 2.5169e+08 11.69437 1.52450 0.43230  2601.5   99238     1067       -1       -1
 8457209 35.32338 34.91086 35.15977   48.17   39.76 -101.80   13.98   15.66 1.0042e+08 1.9634e+08 12.11127 1.29396 0.37920  1614.8   69884      764       -1       -1
 8457221 35.27948 34.84654 35.07614   -1.19  196.66 -182.24   10.80   11.70 1.1196e+08 1.5451e+08 12.55915 1.16572 0.43230  549.21   31618      765       -1       -1
 8457250 35.22935 35.04154 35.19317  199.35  158.30 -178.51   11.52   11.76 1.7113e+08 1.9662e+08 14.46761 1.50759 0.58830  1619.3   70026     1426  8461163  8461163
 8457253 35.31594 35.09859 35.16679  174.88  212.73 -148.10   10.88   10.62 1.4775e+08 1.6845e+08 13.77465 1.38020 0.56180  1203.3   56291     1237  8461163  8461163
 8457255 35.25624 35.14438 35.21031  114.21  178.89 -327.80    9.55   16.57 7.5845e+07 7.7127e+08 11.02958 1.77341 0.48540   22335 4.823e+05      669  8461163  8461163
 8457258 35.57925 34.88514 35.04906   59.33  137.26 -152.50   14.99   15.21 3.6859e+08 4.5127e+08 18.68310 2.00668 0.56180  7981.2 2.263e+05     2396       -1       -1
 8457302 35.51213 35.00725 35.02738   47.84  134.65 -136.11   18.23   19.25 6.9775e+08 1.0423e+09 23.11127 3.06548 0.69460   39816 7.3777e+05     7134       -1       -1
 8457307 35.62238 34.97066 35.05704   36.68  156.37 -149.46   12.49   13.74 1.4845e+08 2.2831e+08 13.79718 1.51720 0.36590  2157.4   86475     2373       -1       -1
 8457311 35.61990 35.02515 35.02106   33.73  158.30 -135.10    9.91   11.42 8.6239e+07 1.5437e+08 11.51268 1.65550 0.36590  1017.6   49762     1060       -1       -1
 8457317 35.55977 35.04296 35.10732   -0.30  127.41   28.81    8.58    8.69 7.4887e+07 8.3408e+07 10.98310 1.43723 0.44560  253.76   17920     1297       -1       -1
 8457391 35.15452 35.04115 35.08583  -16.28    4.31 -244.03    8.12    8.31 3.3662e+07 5.5986e+07 8.41408 0.85179 0.47210  145.17   11884      567  8459379  8461163
 8457403 35.23310 34.97323 35.07190   12.87   27.94 -239.64    9.26    9.54 6.9408e+07 1.1877e+08 10.70845 1.16771 0.44560  615.22   34370      746  8459379  8461163
 8457415 35.24921 34.97394 35.14761   78.35   71.60 -224.27    8.84    8.54 5.8817e+07 9.3803e+07 10.13380 0.75992 0.64140  391.03   24628     1350  8461163  8461163
 8457424 35.30846 35.08317 35.23918   54.75  -42.02 -112.08   12.46   17.24 4.5958e+07 2.3113e+08 9.33380 0.68145 0.23970  2208.8   87986      300  8461163  8461163
 8457438 35.35873 34.98170 35.08365   96.89   94.96 -165.60    9.70    9.90 7.7169e+07 1.3561e+08 11.09296 1.41906 0.57500  793.47   41442      935  8461163  8461163
 8457443 35.35835 34.99351 35.15389  117.81   31.01 -161.69   13.80   15.20 1.7338e+08 3.0127e+08 14.53099 1.51706 0.48540  3674.1 1.2792e+05     2477  8461163  8461163
 8457444 35.29310 34.98825 35.08741   91.75  124.12 -169.31    8.12    7.77 2.062e+07 3.3282e+07 7.14507 0.62874 0.64140   53.48  5701.9      302  8461163  8461163
 8457485 35.48855 35.00351 35.21623  -24.83  139.32 -148.84    8.27    9.49 3.7254e+07 1.0024e+08 8.70282 1.08216 0.57500  444.17   27048      395       -1       -1
 8457492 35.26935 35.03138 35.42142  128.78  119.79 -193.57   13.18   18.57 1.9437e+08 6.2775e+08 15.09577 1.88110 0.35260   15042 3.6064e+05     1441  8461163  8461163
 8457493 35.29406 35.05617 35.39480  118.44  113.73 -216.58   23.78   25.15 1.8141e+09 2.5577e+09 31.78169 2.72931 0.76100 2.2315e+05 2.6188e+06    11984  8461163  8461163
 8457495 35.22739 34.92821 35.24256 -225.71   95.18  -51.38    9.58    9.97 8.2268e+07 9.0775e+07 11.33239 0.42542 0.88050  367.16   23513      829  8461163  8461163
 8457497 35.31100 34.92827 35.25079 -211.47   76.47  -81.58   10.64   10.48 1.7986e+08 1.9423e+08 14.70845 1.45973 0.85390  1364.7   61748     1329       -1       -1
 8457524 35.26190 35.05472 35.42915 -191.79   60.21 -126.12    8.84    9.29 7.8479e+07 1.0231e+08 11.15634 1.62457 0.60160  461.96   27840      725  8461163  8461163
 8457532 35.30373 34.84361 35.21575 -178.16   90.16  -27.44   11.74   12.07 1.5817e+08 1.8155e+08 14.09014 1.09861 0.76100  1066.3   51502     1188       -1       -1
 8457537 35.32000 35.00225 35.33931 -217.97   89.70  -85.65    9.26    9.27 7.5465e+07 8.1704e+07 11.01127 0.77750 0.52190  299.96   20265      493  8461163  8461163
 8457555 35.38775 35.14646 35.26755  -81.30  231.13  -47.09    8.91    8.62 2.5718e+07 5.1254e+07 7.69155 0.59364 0.32930  122.53   10491      970  8461163  8461163
 8457557 35.44441 35.04617 35.20703  -25.97  176.63  -12.07    8.25   11.98 3.2901e+07 1.2255e+08 8.35070 0.83604 0.28950   653.3   35922      381  8461163  8461163
 8457560 35.36235 35.11983 35.28665  -72.43  240.83  -56.70   10.47   10.66 6.7141e+07 1.1763e+08 10.59014 1.15116 0.48540  603.92   33904      407  8461163  8461163
 8457561 35.45338 35.07270 35.27463 -180.09  122.55  -62.49    9.11    9.52 1.0004e+08 1.3599e+08 12.09718 1.32354 0.58830  797.75   41606      965  8461163  8461163
 8457567 35.35155 34.92439 35.23855   22.90  -25.18  -54.63    8.95   11.65 4.5014e+07 1.2463e+08 9.26901 1.22933 0.41900  674.81   36788      463       -1       -1
 8457569 35.31501 35.06718 35.26704   72.67  -84.64  -50.10    8.20   10.42 3.2155e+07 7.2056e+07 8.28592 0.66548 0.53520  235.66   16971      365  8461163  8461163
 8457574 35.39492 35.12601 35.22556  -24.39   33.80   11.20    8.52    8.76 2.1183e+07 3.593e+07 7.20986 0.69522 0.22640  61.948  6352.8      252  8461163  8461163
