# 
# ID	X(Mpc)	Y(Mpc)	Z(Mpc)	Vx(km/s)	Vy(km/s)	Vz(km/s)	Vmax(km/s)	Vpeak(km/s)	Mvir(Msun)	Mpeak(Msun)	Rvir(kpc)	Rmax(kpc)	apeak	Mstar_preferred(Msun)	Mstar_Behroozi2013(Msun)	npart	PID	UpID
# 
10245074 35.20473 35.25641 35.14273 -136.60   -6.54 -395.43   10.05   10.89 5.1634e+07 1.0592e+08 9.70282 1.11137 0.33930  493.72   29235      528 10252711 10252711
10245091 35.22610 35.32813 35.07373    7.48 -147.94 -301.59   10.14   11.52 4.1606e+07 9.8915e+07 9.02958 0.75952 0.35260  432.98   26545      256 10249266 10252711
10245098 35.16193 35.21704 35.14342  -17.53 -158.26 -372.37   10.02   10.48 8.1127e+07 1.3352e+08 11.28028 1.43318 0.65470  770.22   40545      815 10252711 10252711
10245109 35.22534 35.22369 35.18218 -205.21 -270.04 -126.47   10.72   11.63 4.9746e+07 1.4225e+08 9.58310 0.83590 0.40570  869.84   44339      286 10252711 10252711
10245135 35.16168 35.21972 35.18659 -225.23 -146.47 -234.57    9.42    9.54 3.0451e+07 8.5479e+07 8.13662 0.86091 0.43230  327.14   21600      229 10245397 10252711
10245138 35.17600 35.24604 35.10477 -179.60   -4.49 -225.17    9.10   11.19 3.8958e+07 1.1839e+08 8.83380 1.27692 0.45880  611.44   34214      296 10252711 10252711
10245173 35.04310 35.24041 35.08023 -121.66  -63.44 -129.80    9.31   12.46 5.8817e+07 2.069e+08 10.13380 1.29642 0.31610  1785.8   75251      517 10251967 10252711
10245175 35.07723 35.25061 34.97780  -65.91  -12.78 -123.25    8.19    9.82 3.6507e+07 7.7915e+07 8.64366 0.91055 0.49870  273.83   18951      442 10252665 10252711
10245183 35.21769 35.23004 34.96148   16.82 -100.10 -221.70    9.05    9.35 1.0251e+08 1.5986e+08 12.19437 1.02334 0.65470  1088.3   52280     1029 10252711 10252711
10245187 35.14694 35.36154 35.03287  -55.39  -58.01 -327.90    8.27    8.48 9.362e+07 1.4183e+08 11.83099 2.16696 0.82740  864.89   44153     1057 10249266 10252711
10245199 35.10880 35.29782 35.16046 -115.81 -172.14 -275.95   12.85   13.13 2.2127e+08 2.5197e+08 15.76056 1.95128 0.88050  2607.1   99394     1470 10252711 10252711
10245235 35.13366 35.24658 35.11451  -18.36 -147.52 -127.59    9.06   12.23 5.069e+07 1.9437e+08 9.64366 0.90142 0.45880  1583.8   68895      458 10252665 10252711
10245239 35.20890 35.32107 35.13423  -63.26 -120.92 -107.43    9.00   10.34 1.9099e+07 7.3563e+07 6.96479 0.64239 0.36590  245.22   17474      108 10252711 10252711
10245258 35.07151 35.21101 35.11686  -62.87 -202.44 -201.61   16.40   17.82 5.5394e+08 7.262e+08 21.40000 1.97130 0.43230   19897 4.43e+05     6404 10251967 10252711
10245288 35.02737 35.08421 35.10279  -58.47   39.53 -333.93   10.37   10.60 1.3144e+08 1.5338e+08 13.24930 1.89096 0.74770  1005.2   49314     1007 10252711 10252711
10245292 34.95262 35.03194 35.14625 -163.45  125.32 -183.51   15.87   16.20 4.8239e+08 5.4366e+08 20.43662 2.35957 0.48540   11413 2.9438e+05     3611 10252711 10252711
10245297 34.94311 35.10749 35.15980 -168.67  141.20 -191.74   11.37   11.38 2.2493e+08 2.6113e+08 15.84507 2.06491 0.74770    2792 1.0453e+05     1899 10252711 10252711
10245311 35.11058 34.88365 35.08754 -144.20   45.93 -185.89   15.70   15.52 6.7127e+08 7.1831e+08 22.81408 4.68888 0.66800   17108 3.9644e+05     4911       -1       -1
10245344 35.12193 35.04234 35.13945 -164.68  145.03 -269.78   12.18   11.89 2.5e+08 3.2014e+08 16.41549 2.00286 0.72110  4128.7 1.3938e+05     1984 10251808 10252711
10245354 35.07851 35.13289 35.12142  -51.18   99.97 -117.17    8.21    7.37 1.2482e+07 2.5718e+07 6.04507 0.45885 0.31610    32.6  3962.2      103 10252648 10252711
10245368 35.14577 35.19762 35.18115   57.81  236.04 -109.30   10.24   12.07 5.0493e+07 1.7746e+08 9.63099 1.13285 0.36590    1330   60591      527 10252711 10252711
10245397 35.16689 35.22225 35.18761  -18.22   15.43 -405.75   17.26   23.86 2.3169e+08 1.8676e+09 16.00423 2.02063 0.47210 1.2201e+05 1.6805e+06     1687 10252711 10252711
10245411 35.19097 35.21342 35.08551  -15.99   75.87 -293.87    8.35   10.19 1.8915e+07 7.8296e+07 6.94225 0.69951 0.27620   276.4   19082      115 10252711 10252711
10245425 35.14617 35.30554 35.03531   81.31  106.95 -334.63   11.04   12.40 1.3163e+08 2.538e+08 13.25493 1.98292 0.58830  2643.6 1.0042e+05     1346 10249266 10252711
10245431 35.00415 35.14038 35.12901 -142.60  131.55 -255.41   12.49   13.11 1.4521e+08 2.0676e+08 13.69718 1.33457 0.54850  1783.4   75179     1085 10249110 10252711
10245440 34.91189 35.31120 35.08339  -54.55  128.11 -101.20    8.19    8.52 3.7451e+07 5.3718e+07 8.71831 0.94562 0.62820  134.09   11210      328       -1       -1
10245448 34.94944 35.09318 35.12118 -123.22  144.59  -74.38    8.78    9.22 6.2986e+07 8.738e+07 10.36761 0.98035 0.65470  341.25   22281      838 10252711 10252711
10245465 35.00400 35.31725 35.08514 -198.96   82.14 -199.13   11.08   11.81 1.0592e+08 1.9789e+08 12.32817 0.90817 0.47210  1639.4   70664      919 10252711 10252711
10245467 34.96555 35.35356 35.13606 -169.37  117.30 -111.28   18.64   20.68 5.8577e+08 9.3338e+08 21.80141 1.64988 0.58830   32216 6.3137e+05     5068 10252711 10252711
10245470 34.96968 35.34969 35.11252  -50.80   24.69  -95.35    8.11    9.58 2.4394e+07 6.9408e+07 7.55775 0.92728 0.35260  219.32   16097      229 10252711 10252711
10245490 35.04489 35.29117 35.13173 -213.11   98.23 -113.45    9.14   10.44 8.9648e+07 1.2407e+08 11.66197 1.49040 0.65470  668.96   36553      935 10251967 10252711
10245500 35.03439 35.15255 35.05030 -100.59   67.94 -301.07   19.02   19.42 8.1817e+08 9.2986e+08 24.37042 2.43967 0.86720   31983 6.2801e+05     5612 10252711 10252711
10245559 35.10275 35.14593 35.18549  -19.97   99.55 -116.25   10.11   12.94 2.9507e+07 1.3996e+08 8.05211 0.82054 0.35260  843.09   43332      275 10252595 10252711
10245563 35.13386 35.29669 35.19238  -70.02   89.50 -131.19    9.25   11.51 1.7775e+07 8.1324e+07 6.80000 0.53264 0.25000  297.29   20132      118 10252711 10252711
10245564 35.16445 35.23731 35.18303 -115.72  120.30  -90.32   12.02   12.52 3.0254e+07 4.3873e+07 8.11972 0.61947 0.78750  90.904  8422.8      186 10245397 10252711
10245570 35.14390 35.33656 34.96924   33.62  132.81 -234.57    8.19    8.83 2.7803e+07 6.1282e+07 7.89437 0.83741 0.37920  172.68   13501      255 10252711 10252711
10245652 34.98532 35.20955 35.09872   13.17  -98.96 -237.41   13.95   14.98 2.8648e+08 3.9239e+08 17.17887 2.20298 0.72110  6102.5 1.8577e+05     2202 10251967 10252711
10245661 35.11969 35.18123 35.05955   96.89 -164.64 -105.53    9.05    9.37 4.0845e+07 5.9197e+07 8.97465 0.90383 0.64140  161.58   12858      330 10252665 10252711
10245673 35.06021 35.10532 35.03499   58.35 -123.68 -128.96   11.77   11.88 1.4732e+08 2.0155e+08 13.76197 0.89812 0.69460  1698.1   72518     1244 10252711 10252711
10245683 35.17527 35.08173 35.01773   17.85 -120.12 -193.52   13.61   14.94 2.8408e+08 4.8592e+08 17.12958 1.22148 0.52190  9199.3 2.5122e+05     2261 10252711 10252711
10245691 35.18277 35.09941 35.13662   73.42 -184.11 -154.67   22.85   38.09 9.6761e+08 6.407e+09 25.77183 4.01703 0.36590 1.3005e+06 9.5496e+06     6715 10252711 10252711
10245692 35.14059 35.17073 35.11154  120.17  -44.50 -146.40   12.44   17.46 8.6239e+07 5.1197e+08 11.51268 1.42890 0.36590   10170 2.7044e+05      559 10252711 10252711
10245695 35.11570 35.16472 35.19063   96.00  -24.90 -162.11   13.75   16.39 5.0113e+07 1.4225e+08 9.60704 0.80901 0.44560  869.84   44339      302 10252711 10252711
10245713 35.17065 35.28630 35.16817   25.48 -240.79 -136.33   15.09   18.25 1.8521e+08 5.8761e+08 14.85211 1.26847 0.37920   13250 3.2852e+05     1122 10252711 10252711
10245714 35.12024 35.27431 35.23186   50.58 -150.51 -208.67    8.02    9.49 3.8014e+07 1.1386e+08 8.76197 1.25080 0.65470  567.26   32378      382 10252711 10252711
10245715 35.13400 35.26528 35.19977   85.53 -167.21 -205.91    8.26   11.23 3.2901e+07 2.062e+08 8.35070 0.97668 0.41900  1774.1   74890      279 10252711 10252711
10245716 35.16382 35.16165 35.17396  187.53 -137.58 -194.22   14.53   13.21 1.5127e+08 3.5634e+08 13.88451 1.48275 0.48540  5071.5 1.6213e+05     1889 10252635 10252711
10245721 35.14331 35.35556 35.13985 -115.98  -54.52 -349.69    8.62    8.76 5.1634e+07 6.1282e+07 9.70282 0.99576 0.81410  172.68   13501      490 10249277 10252711
10245722 35.10206 35.24307 35.04883   -1.34 -136.15 -326.75   10.55   10.33 1.5718e+08 2.3549e+08 14.06197 1.59383 0.73440  2289.6   90341     1666 10252662 10252711
10245730 35.07132 35.20434 35.16413   63.79  -92.80 -132.83   15.40   17.86 9.4366e+07 4.3859e+08 11.86338 0.79965 0.30280  7556.4 2.1738e+05      670 10251967 10252711
10245735 35.21986 35.22456 35.09190   38.13  -83.71 -224.54   15.29   15.23 9.2099e+07 1.0818e+08 11.76761 0.88771 0.72110  514.21   30123      609 10252711 10252711
10245740 35.18459 35.22976 35.10058   56.64  -31.41 -214.71    8.70    9.69 1.7014e+07 6.2606e+07 6.70282 0.60123 0.40570  179.91   13915      113 10252711 10252711
10245751 35.08183 35.38639 35.13155   60.55  -48.32 -173.87   11.42   12.19 1.2028e+08 1.8056e+08 12.86197 1.93911 0.44560    1375   62090     1157 10252711 10252711
10245759 35.02780 35.25966 35.18496  254.22    0.99 -115.54   16.30   16.49 5.5746e+08 5.8775e+08 21.44648 3.44550 0.43230   13256 3.2863e+05     3637 10251967 10252711
10245765 35.12908 35.26410 35.14913  297.38  -77.14 -127.24   12.83   12.64 2.5155e+08 2.6535e+08 16.44789 2.03511 0.86720  2879.4 1.0693e+05     1660 10252711 10252711
10245791 35.21093 35.14552 35.04348   58.05   10.32 -141.77   13.10   16.63 8.2085e+07 3.9831e+08 11.32394 0.88645 0.44560  6280.3 1.8974e+05      531 10252711 10252711
10245794 35.18670 35.03769 35.10711  212.03    4.56 -162.56    9.70    9.23 1.3446e+08 1.5676e+08 13.34930 2.87817 0.88050  1048.1   50855     1025 10251808 10252711
10245797 35.08183 34.93114 35.11789  194.95   72.35  -98.29    8.50    8.43 7.962e+07 8.2451e+07 11.20986 1.80022 0.93360  305.25   20527      789 10251789 10252711
10245807 35.08423 35.02634 35.15123  107.52  185.11 -211.23    9.03    8.70 8.8127e+07 9.3803e+07 11.59577 1.07784 0.94690  391.03   24628      820 10251807 10252711
10245815 34.92941 35.21928 35.15206   33.05  145.67 -133.11   10.90   11.03 1.6437e+08 1.9549e+08 14.27324 1.24036 0.77420  1601.5   69460     1292 10252711 10252711
10245842 35.18646 35.27868 34.99439   63.67   70.02 -234.01   12.69   13.11 1.5127e+08 2.0521e+08 13.88451 1.08675 0.66800  1757.9   74385     1159 10252665 10252711
10245848 35.07962 35.27873 35.12569   15.05   64.90 -140.52    9.06    9.96 2.0042e+07 9.6451e+07 7.07887 0.53473 0.36590   412.5   25616      249 10252711 10252711
10245858 35.05658 35.25627 35.01766   -3.03   23.55 -297.08   13.73   14.70 3.9746e+08 4.8732e+08 19.15915 1.94703 0.64140  9250.5 2.5225e+05     4042 10252665 10252711
10245859 35.07741 35.27287 35.02830   66.76   51.44 -242.14   12.44   13.45 2.4e+08 3.138e+08 16.19296 2.23789 0.77420  3973.2 1.355e+05     2644 10252662 10252711
10245868 35.15162 35.24661 35.07886   63.29  101.17 -241.17   16.20   18.50 1.6873e+08 5.9873e+08 14.39718 1.19984 0.43230   13735 3.3734e+05     2313 10252665 10252711
10245875 35.14421 35.26448 35.06246  139.01  117.83 -284.61   10.87   13.06 1.182e+08 3.1521e+08 12.78732 1.65906 0.53520  4007.5 1.3636e+05     1523 10252665 10252711
10245879 35.01786 35.37169 35.16814   43.01  115.97  -95.39    8.97    9.46 4.5394e+07 5.8437e+07 9.29437 0.71830 0.58830  157.61   12625      355 10252711 10252711
10245890 35.17303 35.36155 35.12779  118.99  113.92 -105.81    8.09    8.62 4.1606e+07 8.0183e+07 9.02958 1.15725 0.53520  289.33   19735      429 10249266 10252711
10245893 35.20687 35.32862 35.17221   78.22  119.03 -133.37   11.39   16.62 6.4493e+07 4.9211e+08 10.44930 0.95948 0.40570  9425.9 2.5575e+05      607 10252711 10252711
10245907 35.00828 35.15728 35.10601  201.94  107.98 -165.86    9.47    8.89 7.338e+07 7.5845e+07 10.90845 1.17002 0.76100  260.03   18244      459 10249110 10252711
10245927 35.05785 34.95417 35.01754    9.47 -103.56  -19.96   10.12   10.15 5.0113e+07 8.9831e+07 9.60704 1.07938 0.58830  359.86   23169      361       -1       -1
10245947 35.15011 35.03621 34.96654  -77.96  -76.80  -46.44   10.59    9.81 1.0931e+08 1.4408e+08 12.45915 1.61748 0.44560  891.46   45147     1309 10252711 10252711
10245949 35.16824 35.15356 34.94410  -28.54  -56.28  -53.70    8.99    9.14 5.4282e+07 9.5507e+07 9.86620 0.98641 0.41900  404.79   25262      527 10252711 10252711
10245974 35.08870 35.07618 35.11399  -89.94 -147.28  -91.08    8.32    9.07 5.6732e+07 7.5648e+07 10.01268 0.90545 0.72110  258.73   18177      423 10251808 10252711
10245984 35.12313 34.99314 35.11127   -9.88  -90.43  -41.66   15.17   16.82 2.0789e+08 5.5775e+08 15.43521 1.63980 0.57500   11987 3.052e+05     3451 10251808 10252711
10245987 35.15380 35.03993 35.18251   26.41  -26.50  -19.87    8.90   10.30 3.5183e+07 6.638e+07 8.53803 1.06845 0.43230  201.31   15114      295 10251808 10252711
10245989 35.15544 35.06393 35.19531  -39.43  -45.17    4.10    8.43    8.42 1.8915e+07 4.5394e+07 6.94225 0.52636 0.45880  97.051    8838      125 10251808 10252711
10245990 35.10961 35.04628 35.05731  -26.02 -111.01   20.38    8.69    8.85 6.8648e+07 9.7014e+07 10.66901 1.71320 0.74770  417.14   25827      747 10252711 10252711
10245993 35.21873 35.21717 35.11454  -89.80 -232.83 -128.42   12.39   13.04 1.4521e+08 2.507e+08 13.69718 1.28838 0.52190    2582   98689      896 10252711 10252711
10245995 35.21980 35.23946 35.11562  -83.35 -235.35  -96.00   18.25   19.57 5.8535e+08 1.2573e+09 21.79718 2.87123 0.53520   57080 9.6144e+05     9174 10252711 10252711
10246046 35.17951 35.27363 35.11996    2.72 -177.92  -58.68    9.21    9.04 2.1563e+07 3.8394e+07 7.25211 0.55615 0.40570  70.364  6976.8      206 10252711 10252711
10246047 35.17387 35.21592 35.15713 -157.90 -187.39 -115.78   15.70   15.87 1.7775e+08 3.7746e+08 14.65211 1.52140 0.53520  5664.5 1.7587e+05     1680 10252711 10252711
10246058 35.11621 35.15776 35.12230 -156.89  -61.23  -55.70    8.01    8.26 2.7042e+07 2.7606e+07 7.82113 0.92636 0.98670  37.349  4378.8      201 10252711 10252711
10246074 35.11508 35.51869 35.10669  -48.92  -34.86  -33.61    8.87    9.72 8.0944e+07 1.5225e+08 11.27183 1.92381 0.70780  991.03   48803      845       -1       -1
10246087 35.22975 35.32701 35.00534  -75.62  -48.68  123.13   12.41   12.08 1.9986e+08 2.0296e+08 15.23521 1.26717 0.94690    1721   73234     1260 10252711 10252711
10246088 35.14134 35.33823 35.02903  -70.37  -61.21  130.79   10.17   10.16 1.1952e+08 1.2066e+08 12.83521 1.72113 0.77420  634.12   35143      804 10249266 10252711
10246090 34.93923 35.07145 34.99368   16.59   11.56   31.11   13.67   17.11 1.7197e+08 7.8718e+08 14.48873 1.62052 0.47210   23228 4.9641e+05     1074       -1       -1
10246102 35.22470 34.75920 35.01289  -40.01  -10.13  -15.39   10.81   12.68 5.6732e+07 1.6704e+08 10.01268 0.72361 0.32930  1184.1   55628      416       -1       -1
10246103 35.19514 34.80094 34.98128  -39.85   -0.94  -29.38    9.27   11.00 3.6507e+07 1.0231e+08 8.64366 0.99365 0.37920  461.96   27840      234       -1       -1
10246104 35.17349 34.83573 35.02880  -17.05   30.85   14.38   10.09   16.67 2.969e+07 2.2718e+08 8.06901 0.59143 0.17660    2137   85873      163       -1       -1
10246106 35.03425 34.81356 35.08104  -54.32   30.39   -9.95    8.63    8.99 3.1394e+07 6.2606e+07 8.21972 0.79726 0.31610  179.91   13915      251       -1       -1
10246110 35.03785 34.82690 35.09210    6.14   80.08  -33.88   12.36   16.65 1.131e+08 4.6521e+08 12.60141 1.22031 0.60160  8461.5 2.3624e+05      665       -1       -1
10246119 35.13739 34.95265 35.05818  -46.63  122.74  -25.93    8.85   10.90 1.5887e+07 7.1493e+07 6.55070 0.45696 0.21310  232.14   16784       97 10252711 10252711
10246132 35.15527 34.97506 34.98731  -67.79  -19.66  -18.50    9.23    9.72 5.731e+07 7.0169e+07 10.04648 1.34767 0.57500  223.95   16346      400       -1       -1
10246136 35.08835 34.95423 35.02117  -78.98   -7.13  -15.34   13.63   14.31 2.831e+08 3.9718e+08 17.10986 1.94860 0.68130  6246.3 1.8898e+05     4284       -1       -1
10246157 35.04252 34.94775 35.05987  -64.34   46.15   -5.88   11.28   12.11 1.1423e+08 1.5944e+08 12.64366 1.47637 0.39240  1082.7   52085     1935       -1       -1
10246184 35.10497 35.11741 35.00790  -92.20  -32.86  117.76   10.03    9.17 1.3446e+08 1.3693e+08 13.34930 1.18770 0.97340  808.41   42014     1054 10252711 10252711
10246204 35.14361 35.10085 35.14375  -55.20  154.35  -76.95    8.88    9.62 3.2901e+07 8.5296e+07 8.35070 0.93904 0.36590  325.79   21535      339 10251808 10252711
10246209 35.01510 35.24742 34.89204   -6.80   -3.64  -27.35    8.61   13.73 2.969e+07 1.8718e+08 8.06901 0.65774 0.23970  1473.4   65328      225       -1       -1
10246219 35.03834 35.47185 34.93000  -27.79  -48.55  -34.82   10.22   10.60 7.4324e+07 1.3976e+08 10.95634 0.91928 0.47210  840.81   43246      776       -1       -1
10246221 35.01707 35.48970 34.91558  -38.36  -40.33  -44.78   10.48   15.13 1.4239e+08 5.5789e+08 13.60704 1.19903 0.58830   11993 3.0531e+05     1325       -1       -1
10246230 35.00818 35.15725 35.12538 -188.83  145.53  -66.97    8.06    8.08 4.9366e+07 8.1887e+07 9.55915 0.75044 0.64140  301.25   20330      421 10249110 10252711
10246239 34.87824 35.35396 35.14999   43.60  100.26  -73.70    9.61    9.31 5.5225e+07 7.4704e+07 9.92254 0.85363 0.68130  252.57   17858      679 10246656 10246656
10246254 35.11361 35.22452 35.07073 -266.33   30.62 -136.69    8.82    8.92 6.3352e+07 7.8479e+07 10.38732 1.23437 0.89380  277.64   19145      653 10252662 10252711
10246281 35.07442 35.24393 34.77146  -35.30   -7.58  -60.09   20.32   22.71 9.3662e+08 1.9366e+09 25.49437 3.31421 0.64140 1.3082e+05 1.7687e+06     8497       -1       -1
10246295 35.21382 35.15975 34.95320   27.20   34.12   18.84    8.09    8.31 3.5366e+07 6.9789e+07 8.55352 1.32963 0.66800  221.63   16222      387 10252711 10252711
10246303 35.09355 35.23148 35.15292  -73.81  107.83  -37.79    8.30    7.88 1.2861e+07 1.6831e+07 6.10423 0.52009 0.74770  14.444  2177.4       81 10251967 10252711
10246312 35.08985 35.30446 35.14034  -64.55  133.14  -43.35    8.05    8.22 1.8338e+07 7.5085e+07 6.87183 0.52743 0.45880  255.04   17986      230 10252711 10252711
10246318 35.17973 35.18927 35.07358 -121.29    6.56 -277.76    9.67   13.22 7.0549e+07 2.2225e+08 10.76620 1.37585 0.45880  2048.8   83254      498 10252711 10252711
10246322 35.20176 35.16459 35.15056 -152.08   16.16  -42.62   16.84   26.40 7.6408e+07 8.1211e+08 11.05634 0.62815 0.17660   24661 5.1875e+05      742 10252711 10252711
10246332 35.24399 35.20820 35.07276   -7.98   43.43 -102.84   19.77   24.98 2.7817e+08 1.1449e+09 17.00986 1.32179 0.45880   47688 8.424e+05     2416 10252711 10252711
10246334 35.11244 35.25373 35.16766 -131.80  -25.67   93.46    9.30   10.26 3.1577e+07 8.5296e+07 8.23662 0.40437 0.36590  325.79   21535      225 10252711 10252711
10246353 35.13401 35.38155 35.06030 -100.67    0.98  -49.09    8.40    8.84 5.1634e+07 9.6268e+07 9.70282 0.99223 0.48540     411   25547      567 10249266 10252711
10246359 35.14559 35.47772 35.06807  -54.02   35.32  -41.49   10.90   11.85 1.252e+08 2.1521e+08 13.03521 2.02711 0.58830    1926   79554     1318 10252711 10252711
10246389 35.18961 35.15504 35.17632 -140.45  -43.58   57.83   17.47   23.96 2.1845e+08 1.1904e+09 15.69296 1.77610 0.31610   51392 8.9003e+05     1262 10252711 10252711
10246391 35.21175 35.26324 35.17951  -49.03   70.46  193.61   11.53   13.15 7.5085e+07 2.7211e+08 10.99296 0.85009 0.50860  3021.9 1.1079e+05      525 10252711 10252711
10246415 35.02272 35.02207 34.86369   64.83    1.22   45.60   11.49   11.58 1.593e+08 1.6183e+08 14.12394 1.31235 0.93360  1080.9   52020      927       -1       -1
10246420 35.07945 35.00606 35.01289   30.06 -115.65  -24.32    8.44    8.31 3.4042e+07 4.7662e+07 8.44507 0.91348 0.81410  106.57  9467.8      362 10252711 10252711
10246459 34.98601 35.08018 35.13079   22.39   56.63   62.39    8.43   10.12 3.4225e+07 8.7e+07 8.46056 0.92825 0.41900   338.4   22145      300 10252711 10252711
10246474 35.14728 34.95301 34.94679   62.14   48.42   65.64   10.20   11.69 1.1025e+08 1.2879e+08 12.49437 1.00153 0.37920  533.28   30940      795       -1       -1
10246493 35.16951 35.03403 35.09944  117.44    3.25   -0.13    8.55    9.31 2.9127e+07 6.393e+07 8.01690 0.58940 0.54850  187.29   14332      437 10251808 10252711
10246507 35.10641 34.94245 35.02428   51.29   96.33  -73.56    9.38   11.09 8.5676e+07 1.7718e+08 11.48732 1.90374 0.66800    1326   60455     1324       -1       -1
10246523 35.01234 35.11765 35.16577  148.21   10.00  -22.28   11.52   12.56 8.0944e+07 1.8648e+08 11.27183 1.18957 0.50860  1462.7   64981      602 10249110 10252711
10246533 35.05596 35.12131 35.20166   28.98  202.35   -0.40   28.55   39.98 1.831e+09 1.2738e+10 31.88028 4.29548 0.50860 4.8585e+06 2.5041e+07    16552 10252711 10252711
10246535 35.15746 34.90003 35.11915   83.93   88.26  -36.75    8.29    8.80 3.9521e+07 5.9197e+07 8.87606 1.00561 0.60160  161.58   12858      267       -1       -1
10246536 35.16162 34.92297 35.10617   73.80   86.15  -27.80   13.20   14.24 1.4127e+08 2.4479e+08 13.57183 1.17121 0.64140  2466.3   95417     1655 10252711 10252711
10246538 35.16414 34.90483 35.13689   84.70   94.82  -52.69    8.76    9.00 3.4986e+07 5.1254e+07 8.52254 0.78502 0.53520  122.53   10491      402 10252711 10252711
10246560 35.08845 35.27082 34.80975   63.54  -72.73   21.67   10.01   10.05 1.2501e+08 1.2975e+08 13.02958 1.42060 0.89380  678.76   36946      837       -1       -1
10246562 35.08138 35.31062 34.79644   66.37  -74.87   13.33   11.11   10.51 1.6493e+08 1.7535e+08 14.29014 1.45030 0.66800  1155.5   54637     1046       -1       -1
10246569 34.80732 35.16597 35.18297   32.75  -51.40  -55.40   12.35   12.39 1.3787e+08 2.2183e+08 13.46197 1.30047 0.45880  2041.4   83031     1058 10246653 10246653
10246574 35.22954 35.27562 35.18145  144.53 -241.50  -29.42   12.46   13.14 6.0901e+07 1.5099e+08 10.25211 0.64399 0.35260  975.25   48230      346 10252711 10252711
10246613 35.20239 35.18125 35.18018  102.86 -100.26  197.98    8.16    9.18 2.2507e+07 7.6592e+07 7.35634 0.65893 0.36590  264.96   18498      134 10252711 10252711
10246631 35.22938 35.17737 35.17897  227.31 -188.35    3.20    8.49   12.86 2.1183e+07 1.407e+08 7.20986 0.81274 0.27620  851.74   43659      176 10252711 10252711
10246653 34.81768 35.17400 35.15115  182.62   16.91 -103.90   30.41   30.41 4.2718e+09 4.2718e+09 42.27887 5.12686 1.00000 5.9735e+05 5.3969e+06    23452       -1       -1
10246656 34.86470 35.33359 35.15425  186.83  -26.31 -110.20   27.79   27.79 2.707e+09 2.707e+09 36.31408 4.81904 1.00000 2.4883e+05 2.837e+06    15410       -1       -1
10246672 35.00580 35.34608 34.97770   46.27  -17.71   -2.01   12.39   13.47 1.9493e+08 3.6704e+08 15.10986 1.88165 0.66800    5368 1.6905e+05     2021       -1       -1
